id,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low,total_player_load,average_player_load,peak_player_load,player_load_per_minute,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps,rhie_bout_recovery_max,rhie_bout_recovery_min,rhie_bout_recovery_mean,rhie_effort_per_bout,rhie_effort_per_bout_max,rhie_effort_recovery_min,rhie_effort_recovery_mean,rhie_total_bouts,rhie_efforts_per_bout_min,injury
1779,1261,82,82,193,986,9,9,21,92,20,40,198,664,51,4,4,127,127,1,41,56,30,1000,0,163,5,17,0,1,33,0,0
1780,1042,49,49,154,839,7,11,15,73,10,53,223,681,49,3,5,148,148,1,28,93,27,632,0,248,4,8,0,1,18,0,0
1781,923,51,51,117,755,5,14,9,89,11,38,195,718,55,4,4,121,121,1,21,55,45,1495,0,292,4,11,0,2,20,0,0
1782,864,60,60,146,658,6,17,19,48,17,43,142,589,42,5,4,74,74,1,19,39,16,1027,0,177,4,8,0,2,23,0,0
1783,794,44,44,102,648,7,4,10,69,10,31,150,549,37,3,5,66,66,1,17,34,15,466,0,188,4,5,0,1,11,0,0
1784,643,57,57,99,487,4,16,15,35,13,23,100,418,418,3,3,46,46,0,16,17,13,312,21,127,5,11,0,2,23,3,0
1785,844,64,64,158,622,7,19,20,70,18,51,154,633,37,4,5,98,98,1,25,54,19,701,0,152,4,8,0,1,25,0,0
1786,879,27,54,132,693,5,13,15,69,18,39,132,659,39,4,4,65,33,0,13,37,15,1065,0,323,5,10,0,1,12,0,0
1787,447,27,27,81,339,4,8,8,33,3,29,79,423,35,4,3,44,44,0,12,27,5,807,0,290,5,8,0,1,8,0,0
1788,479,41,41,83,355,4,13,11,35,8,23,79,403,34,5,4,49,49,0,12,26,11,984,0,199,7,21,0,2,11,0,0
1789,632,41,41,75,516,5,5,2,68,7,23,97,505,72,3,4,76,76,1,25,29,22,909,0,351,8,26,0,3,10,0,0
1790,797,50,50,129,618,6,16,17,59,13,29,101,581,53,4,5,94,94,1,28,50,16,785,0,146,5,11,0,2,17,0,0
1791,502,22,22,65,415,5,4,6,28,6,27,73,369,34,2,4,26,26,0,4,17,5,405,0,229,4,7,0,1,6,0,0
1792,384,27,27,64,293,3,5,9,48,12,22,76,399,33,4,3,46,46,0,12,23,11,1242,0,283,5,7,0,0,6,0,0
1793,495,33,33,77,385,5,6,11,45,8,23,97,411,59,3,4,54,54,1,12,25,17,578,0,258,8,23,0,3,5,0,0
1794,768,48,48,119,601,5,12,20,83,7,29,153,631,49,6,4,82,82,1,21,37,24,968,0,285,5,9,0,1,16,0,0
1795,621,47,47,113,461,12,7,9,45,10,30,123,354,354,4,7,107,107,2,40,55,12,591,23,97,6,15,0,2,22,3,0
1796,734,58,58,154,522,5,15,23,84,12,49,124,536,536,4,3,181,181,1,63,98,20,1157,21,156,4,8,0,2,37,3,0
1797,542,38,38,113,391,5,6,10,57,6,28,104,424,424,4,4,107,107,1,45,45,17,1581,22,186,5,9,0,3,23,3,0
1798,726,44,44,134,548,5,15,18,54,5,28,123,498,498,4,3,155,155,1,46,80,29,4651,23,383,6,13,0,3,21,3,0
1799,709,55,55,153,501,5,11,12,61,13,43,133,476,476,3,3,140,140,1,43,75,22,862,24,188,5,15,0,2,23,3,0
1800,688,58,58,129,501,7,12,14,68,6,35,138,461,461,4,5,109,109,1,44,55,10,1262,22,184,7,18,0,2,21,3,0
1801,139,13,13,28,98,1,2,5,9,6,7,29,129,129,3,1,28,28,0,12,13,3,161,54,99,4,5,0,4,3,3,0
1802,96,6,6,21,69,1,0,2,7,4,4,22,118,118,3,1,21,21,0,3,14,4,0,0,0,0,0,0,0,0,0,0
1803,712,75,75,127,510,7,14,17,50,23,31,86,375,375,4,4,92,92,1,24,43,25,1416,64,423,4,6,0,3,12,3,0
1804,916,63,63,159,694,5,14,18,73,12,46,193,586,586,4,3,174,174,1,39,103,32,1855,25,304,6,16,0,2,22,3,0
1805,629,39,39,129,461,4,5,13,63,8,34,116,415,415,4,3,97,97,1,39,44,14,1208,23,164,4,9,0,1,25,3,0
1806,785,61,61,118,606,9,19,12,63,10,24,115,443,443,5,5,77,77,1,11,51,15,1020,22,178,5,8,0,1,21,3,0
1807,692,59,59,109,524,3,15,6,46,16,30,162,486,486,4,2,119,119,1,31,71,17,1360,21,204,5,11,0,1,25,3,0
1808,722,44,44,137,541,5,8,18,50,11,25,114,450,450,4,3,103,103,1,29,57,17,1424,21,223,4,6,0,2,23,3,0
1809,834,50,50,122,662,8,17,16,71,10,32,135,510,510,6,5,86,86,1,15,51,20,1415,22,265,5,14,0,2,18,3,0
1810,582,42,42,87,453,6,4,10,36,12,31,163,509,509,3,5,151,151,1,34,101,16,1139,24,323,5,9,0,4,13,3,0
1811,581,32,32,102,447,4,5,17,42,11,32,135,426,426,3,3,117,117,1,35,68,14,1317,22,303,4,7,0,4,14,3,0
1812,380,30,30,67,283,3,8,4,28,11,18,95,448,448,4,4,91,91,1,15,61,15,1528,21,363,4,6,0,1,14,3,0
1813,917,59,59,186,672,7,16,22,76,16,59,152,683,53,4,5,107,107,1,31,55,21,498,0,145,5,12,0,2,23,0,0
1814,580,37,37,84,459,6,9,18,45,12,23,108,439,55,6,4,58,58,1,8,40,10,892,0,175,5,12,0,1,13,0,0
1815,856,46,46,132,678,8,22,22,85,11,22,169,585,65,4,5,105,105,1,27,58,20,378,0,143,5,8,0,1,17,0,0
1816,871,50,50,181,640,7,12,24,86,7,49,154,660,73,7,5,148,148,1,41,80,27,419,0,114,6,9,0,3,24,0,0
1817,812,47,47,139,626,7,6,20,85,12,46,175,650,93,4,5,109,109,1,34,58,17,460,0,127,5,13,0,4,25,0,0
1818,598,45,45,101,452,6,15,17,40,12,20,115,418,60,3,4,102,102,1,24,73,5,490,0,157,5,9,0,1,19,0,0
1819,1035,65,65,188,782,8,12,25,83,17,62,196,729,81,5,6,211,211,2,53,140,18,809,0,200,5,12,0,3,11,3,0
1820,600,62,62,107,431,8,15,12,36,10,29,97,377,47,4,5,75,75,1,14,42,19,489,0,174,5,9,0,1,6,3,0
1821,1163,77,77,196,890,9,20,22,79,11,39,158,712,71,4,5,125,125,1,24,71,30,663,0,437,4,6,0,1,7,3,0
1822,993,50,50,139,804,7,12,18,66,10,39,167,709,101,4,5,132,132,1,21,96,15,1377,0,607,4,5,0,2,7,3,0
1823,973,64,64,176,733,8,28,26,83,12,40,118,572,52,4,5,79,79,1,22,34,23,512,0,262,4,8,0,3,7,3,0
1824,845,51,51,127,667,6,10,15,59,10,46,164,694,63,3,5,110,110,1,25,69,16,611,0,382,4,4,0,0,3,3,0
1825,954,71,71,179,704,6,14,17,61,17,64,126,651,59,5,4,103,103,1,23,49,31,610,0,237,5,8,0,5,9,3,0
1826,488,31,31,91,366,6,8,8,32,5,21,67,422,42,4,5,50,50,1,13,17,20,702,0,238,4,6,0,1,11,0,0
1827,758,62,62,152,544,7,17,26,74,9,38,114,490,41,4,4,90,90,1,27,35,28,497,0,306,4,5,0,0,6,3,0
1828,665,43,43,94,528,6,14,14,61,9,29,122,490,98,6,4,77,77,1,7,52,18,469,0,219,4,7,0,0,11,0,0
1829,1099,97,97,216,786,6,20,23,81,16,50,131,669,669,5,3,128,128,1,42,54,32,2708,48,593,5,10,0,5,15,3,0
1830,886,55,55,151,680,6,21,14,63,9,61,189,650,65,4,5,137,137,1,41,82,14,1084,0,367,4,5,0,3,7,3,0
1831,0,0,0,0,0,0,0,0,0,0,0,0,791,61,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1633,119,119,269,1245,9,33,30,134,12,60,253,934,78,6,5,161,161,1,28,93,40,1171,0,282,4,10,0,2,13,3,0
1833,1385,120,120,224,1041,8,28,29,131,21,51,240,872,79,5,5,182,182,1,41,98,43,751,0,159,4,9,0,1,18,3,0
1834,1262,88,88,196,978,9,24,25,86,16,41,207,814,74,4,6,180,180,1,37,95,48,1048,0,314,4,7,0,4,16,3,0
1835,1070,88,88,179,803,9,29,29,98,16,32,144,625,48,6,5,58,58,0,20,22,16,640,0,285,4,8,0,3,9,3,0
1836,1338,96,96,242,1000,8,23,33,102,25,75,227,887,89,5,5,221,221,1,47,141,33,958,0,346,4,6,0,3,11,3,0
1837,1583,123,123,297,1163,9,35,47,126,19,91,238,865,72,6,5,147,147,1,32,71,44,1010,0,336,4,7,0,1,11,3,0
1838,1284,104,104,203,977,9,32,25,104,12,48,204,788,72,4,5,113,113,1,17,79,17,507,0,164,3,5,0,3,18,3,0
1839,1525,107,107,263,1155,9,32,33,115,15,61,186,859,86,4,5,133,133,1,34,53,46,1991,0,431,4,5,0,1,14,3,0
1840,1044,87,87,172,785,9,20,24,100,18,46,172,663,83,4,5,147,147,1,31,89,27,1022,0,356,4,7,0,3,13,3,0
1841,1134,99,99,198,837,9,22,18,100,16,48,176,678,68,4,6,98,98,1,15,47,36,494,0,138,5,10,0,2,30,0,0
1842,1345,98,98,267,980,9,21,28,103,26,66,239,854,66,5,6,211,211,1,32,124,55,965,0,359,4,5,0,1,11,3,0
1843,957,86,86,175,696,8,15,22,75,16,48,133,585,49,5,5,105,105,1,32,37,36,616,0,190,5,7,0,3,13,3,0
1844,780,62,62,141,577,6,17,19,66,13,42,155,596,75,4,4,79,79,1,30,27,22,1225,0,298,4,5,0,2,10,3,0
1845,1563,113,113,252,1198,9,18,34,130,27,61,236,889,89,6,5,180,180,1,50,98,32,1131,0,312,4,7,0,3,17,3,0
1846,988,63,63,156,769,6,18,13,72,11,45,136,790,61,4,5,116,116,1,34,55,27,1686,0,504,4,7,0,4,7,3,0
1847,1140,64,64,170,906,7,11,18,86,14,54,264,776,129,4,5,238,238,1,40,168,30,2614,0,743,4,7,0,2,7,3,0
1848,1041,77,77,179,785,8,6,22,97,18,41,188,651,54,4,5,142,142,1,38,89,15,517,0,245,4,14,0,5,12,3,0
1849,779,54,54,118,607,5,8,16,78,16,20,148,587,53,5,4,75,75,1,15,44,16,840,0,293,4,5,0,1,4,3,0
1850,391,31,31,65,295,6,8,11,37,4,20,75,317,79,4,5,65,65,1,29,28,8,1592,0,291,3,4,0,2,8,3,0
1851,1170,103,103,219,848,9,25,33,126,23,49,188,725,60,4,5,102,102,1,22,57,23,629,0,254,4,8,0,2,12,3,0
1852,1270,87,87,207,976,8,12,22,94,13,43,162,704,70,4,4,118,118,1,29,71,18,1718,0,429,5,12,0,3,7,3,0
1853,1143,75,75,170,898,6,20,21,85,16,33,208,792,79,4,4,153,153,1,15,105,33,1168,0,387,3,4,0,1,5,0,0
1854,698,63,63,128,507,10,16,15,61,19,22,101,413,46,5,6,50,50,1,11,24,15,560,0,192,4,5,0,1,6,0,0
1855,1035,94,94,180,761,8,20,31,103,16,26,151,614,56,5,5,100,100,1,33,42,25,903,0,243,4,9,0,3,16,0,0
1856,1255,96,96,209,950,8,17,21,90,24,69,261,813,90,4,5,122,122,1,31,70,21,1494,0,503,4,5,0,2,10,0,0
1857,1597,123,123,262,1212,10,26,42,126,22,51,208,823,55,5,5,148,148,1,34,70,44,717,0,324,4,5,0,3,14,3,0
1858,1325,87,87,204,1034,9,18,25,116,17,53,187,740,67,4,5,142,142,1,37,84,21,703,0,331,3,4,0,1,12,0,0
1859,837,50,50,128,659,6,7,11,61,11,25,146,580,53,4,4,87,87,1,20,43,24,1109,0,631,4,4,0,1,2,0,0
1860,842,51,51,130,661,5,12,14,101,13,45,154,769,59,5,4,136,136,1,38,60,38,1211,0,360,4,5,0,3,8,0,0
1861,670,45,45,106,519,8,6,9,41,8,29,112,402,67,3,5,66,66,1,7,44,15,573,0,202,5,7,0,2,7,0,0
1862,1131,65,65,166,900,7,14,28,124,16,33,207,722,56,5,4,143,143,1,21,97,25,578,0,284,3,4,0,1,4,0,0
1863,598,36,36,94,468,4,7,16,80,11,28,145,590,45,5,4,112,112,1,24,60,28,1466,0,925,6,7,0,2,3,0,0
1864,244,13,13,60,171,9,2,3,14,7,15,33,208,208,3,7,40,40,1,18,7,15,726,44,363,6,8,0,6,4,3,0
1865,794,41,41,121,632,5,11,15,92,8,46,190,735,61,4,4,123,123,1,27,58,38,1371,0,384,4,5,0,0,6,0,0
1866,523,43,43,95,385,8,8,10,37,7,24,73,304,61,4,5,39,39,1,11,10,18,648,0,221,4,5,0,3,5,0,0
1867,827,63,63,127,637,6,15,14,51,18,29,154,555,55,4,4,87,87,1,31,39,17,842,0,311,4,6,0,2,6,0,0
1868,594,47,47,99,448,5,14,16,59,12,27,79,517,43,5,4,59,59,0,14,25,20,1146,0,365,3,4,0,0,4,0,0
1869,711,51,51,111,549,6,15,10,73,10,28,102,575,52,4,4,66,66,1,15,19,32,348,0,153,3,4,0,2,7,0,0
1870,1870,164,164,335,1371,7,35,48,132,27,79,250,1240,89,5,5,154,154,1,33,60,61,1982,0,420,4,8,0,3,20,0,0
1871,1993,180,180,346,1467,8,33,49,179,40,102,337,1358,113,4,5,257,257,1,82,119,56,1729,0,303,4,10,0,4,31,0,0
1872,1223,81,81,185,957,8,17,17,112,23,43,228,784,71,4,5,177,177,1,26,104,47,714,0,320,4,6,0,3,9,0,0
1873,1369,51,101,198,1070,7,15,24,105,19,54,246,984,55,4,5,167,84,1,51,79,37,1484,0,293,4,10,0,1,17,0,0
1874,1247,77,77,186,984,7,18,23,70,21,49,183,796,72,4,5,142,142,1,21,86,35,1853,0,657,3,5,0,0,10,0,0
1875,1042,78,78,160,804,6,23,23,70,19,35,186,773,77,4,4,156,156,1,40,78,38,3140,0,539,4,8,0,3,10,0,0
1876,1134,37,74,176,884,6,16,25,133,14,58,257,950,56,4,5,205,103,1,51,111,43,1304,0,379,4,10,0,2,13,3,0
1877,567,48,48,103,416,6,14,15,50,10,24,87,399,100,3,4,56,56,1,23,20,13,969,28,313,4,7,0,3,11,3,0
1878,820,45,45,139,636,4,8,19,76,13,46,139,687,53,4,4,111,111,1,36,44,31,1323,0,859,4,7,0,5,4,3,0
1879,627,34,34,96,497,3,8,12,71,11,27,192,646,46,4,4,120,120,1,27,70,23,1467,0,444,3,3,0,3,7,3,0
1880,330,23,23,51,256,7,5,7,32,5,13,80,326,163,4,7,57,57,1,17,28,12,1222,0,718,4,5,0,3,2,3,0
1881,753,62,62,117,574,4,17,18,80,14,39,153,661,51,6,4,94,94,1,33,41,20,1456,0,448,4,6,0,2,10,3,0
1882,1650,95,95,291,1264,9,26,40,171,16,70,245,1069,97,4,6,236,236,1,35,140,61,958,0,333,4,6,0,3,13,3,0
1883,940,51,51,146,743,8,10,14,47,12,32,173,644,107,6,5,94,94,1,21,45,28,979,0,338,4,5,0,2,8,3,0
1884,1079,63,63,159,857,10,14,16,88,18,44,183,723,60,6,7,128,128,1,29,64,35,345,0,163,7,14,0,2,6,3,1
1885,1597,45,90,258,1249,6,24,32,112,20,67,259,1148,60,5,5,201,101,1,29,145,27,1889,0,494,4,6,0,0,7,3,0
1886,932,80,80,166,686,4,21,26,85,14,47,157,783,783,4,3,101,101,0,34,43,24,2536,25,945,5,9,0,4,14,3,0
1887,606,42,42,93,471,2,11,16,80,9,34,167,692,692,5,3,110,110,0,22,70,18,8073,129,2362,4,4,0,3,6,3,0
1888,1229,77,77,210,942,9,14,20,102,19,54,167,762,69,5,6,147,147,1,36,64,47,713,0,194,4,5,0,3,11,3,0
1889,1009,62,62,166,781,6,14,21,96,10,33,187,744,57,5,4,110,110,1,21,63,26,1533,0,417,4,5,0,1,9,3,0
1890,1595,104,104,320,1171,6,18,26,112,20,69,280,998,998,5,4,224,224,1,90,80,54,3697,25,658,4,7,0,4,23,3,0
1891,983,44,44,144,795,7,11,17,74,8,36,166,682,85,4,5,87,87,1,25,38,24,1263,0,448,4,6,0,3,6,3,0
1892,680,46,46,103,531,5,11,17,54,12,22,111,554,43,5,4,77,77,1,19,42,16,1513,0,1281,3,3,0,0,2,3,0
1893,965,56,56,137,772,6,9,20,68,14,21,146,901,901,5,6,144,144,1,21,97,26,3078,31,707,4,6,0,3,8,3,0
1894,1710,106,106,276,1328,11,21,36,113,16,64,206,995,90,4,6,165,165,1,44,75,46,1552,0,324,4,8,0,1,14,3,0
1895,1950,123,123,279,1548,12,26,36,121,25,63,294,1064,118,6,6,188,188,1,24,116,48,1665,0,444,4,7,0,1,9,3,0
1896,1019,72,72,146,801,7,11,10,62,19,43,153,642,80,3,4,92,92,1,13,54,25,1110,0,617,4,7,0,2,7,3,0
1897,663,47,47,96,520,4,10,15,86,11,22,144,671,52,5,4,106,106,1,27,62,17,1820,0,911,4,5,0,3,5,3,0
1898,330,13,13,49,268,6,3,4,21,1,8,57,254,64,4,5,68,68,1,10,48,10,663,0,500,4,5,0,1,2,3,0
1899,884,42,42,123,719,5,8,15,58,11,40,192,721,80,4,4,103,103,1,17,63,23,287,0,167,3,3,0,0,2,3,0
1900,643,28,28,84,531,4,7,15,69,5,25,191,658,51,3,4,113,113,1,27,66,20,1586,0,697,4,5,0,0,5,3,0
1901,1224,29,58,205,961,6,11,30,147,14,74,259,1030,64,3,5,212,106,1,62,113,37,579,0,300,5,9,0,4,9,3,0
1902,738,43,43,115,580,7,9,17,50,8,31,126,550,138,3,6,36,36,0,1,13,22,1330,0,822,4,4,0,0,2,4,0
1903,1332,90,90,244,998,8,21,26,124,18,60,246,853,78,4,5,199,199,1,67,97,35,972,0,299,4,13,0,3,17,3,0
1904,743,61,61,116,566,4,22,21,72,12,31,193,720,55,6,4,128,128,1,40,61,27,1477,0,454,4,5,0,2,9,3,0
1905,1036,70,70,158,808,7,10,18,63,15,45,191,787,98,4,6,138,138,1,32,73,33,951,0,213,4,6,0,4,11,3,0
1906,1253,32,64,196,993,7,10,17,108,12,62,274,867,79,3,5,165,83,1,58,64,43,1189,0,230,4,8,0,5,15,3,0
1907,1731,108,108,291,1332,10,23,35,144,19,90,298,974,108,5,5,322,322,2,96,138,88,2021,0,240,6,17,0,4,18,3,0
1908,605,32,32,72,501,4,9,5,79,4,31,192,629,48,7,4,130,130,1,29,78,23,2820,0,650,5,10,0,2,6,3,0
1909,745,83,83,139,523,11,17,21,68,18,30,97,370,370,4,5,56,56,1,11,22,23,963,23,363,5,13,0,3,10,3,0
1910,897,49,49,145,703,5,4,21,71,18,45,146,607,61,4,3,96,96,1,39,34,23,1926,0,384,4,6,0,4,8,3,0
1911,807,46,46,113,648,3,9,18,79,7,38,224,878,878,7,3,153,153,1,45,73,35,7131,160,1539,4,6,0,3,8,3,0
1912,1295,73,73,228,994,9,12,11,77,17,60,232,765,76,5,5,290,290,2,67,96,127,1232,0,308,7,19,0,6,10,3,0
1913,975,47,47,140,788,4,7,21,114,10,48,265,943,943,4,4,173,173,1,29,105,39,3865,90,1666,3,4,0,4,7,3,0
1914,1128,66,66,179,883,8,13,16,91,14,51,166,735,147,4,5,90,90,1,25,39,26,3502,0,743,3,4,0,1,7,3,0
1915,1290,77,77,198,1015,8,12,16,118,15,64,280,807,67,4,5,192,192,1,44,103,45,1081,0,236,4,6,0,5,14,3,0
1916,668,30,30,119,519,6,6,14,49,6,36,128,545,55,4,5,92,92,1,25,48,19,1154,0,430,4,6,0,1,3,3,0
1917,603,33,33,99,471,4,12,13,64,6,21,148,525,40,5,3,112,112,1,26,65,21,1879,0,533,3,4,0,5,6,3,0
1918,642,78,78,165,399,6,11,18,50,26,57,98,468,156,6,4,153,153,1,47,86,20,1440,0,213,6,16,0,6,17,3,0
1919,758,52,52,118,588,6,22,21,36,4,33,102,474,59,3,4,73,73,1,20,34,19,991,0,599,4,7,0,1,5,3,0
1920,1184,28,55,192,937,5,12,24,132,12,68,297,989,71,4,4,211,106,1,59,125,27,1495,0,427,5,7,0,5,10,3,0
1921,930,71,71,172,687,8,19,15,96,12,51,171,664,74,5,6,173,173,1,64,89,20,1344,0,277,4,8,0,3,15,3,0
1922,1204,103,103,201,900,8,27,27,101,18,49,159,700,64,6,4,153,153,1,28,67,58,1152,0,338,4,10,0,4,15,3,0
1923,1230,101,101,222,907,8,15,26,101,29,61,203,800,73,4,5,168,168,1,49,72,47,272,0,105,6,22,0,5,13,3,0
1924,807,41,41,151,615,5,10,22,66,12,46,161,705,59,4,5,120,120,1,30,65,25,1418,0,431,3,4,0,3,7,3,0
1925,1309,95,95,248,966,5,22,25,107,23,74,278,883,883,5,4,159,159,1,41,68,50,3863,33,1348,4,6,0,5,9,3,0
1926,315,16,16,64,235,6,3,12,36,3,17,88,291,291,3,6,62,62,1,15,37,10,719,293,471,4,5,0,6,3,3,0
1927,654,41,41,94,519,4,6,12,70,9,32,191,622,48,5,4,121,121,1,27,69,25,1713,0,472,4,6,0,3,8,3,0
1928,700,36,36,98,566,5,8,9,52,12,35,111,508,51,4,4,62,62,0,17,26,19,319,0,126,4,6,0,0,3,3,0
1929,1119,36,71,157,891,3,19,20,110,21,63,340,1130,565,4,3,234,117,1,71,112,51,8262,24,1197,5,11,0,4,13,3,0
1930,1020,67,67,194,759,7,16,17,87,18,67,215,730,104,4,5,113,113,1,38,42,33,1541,0,578,4,7,0,3,9,3,0
1931,943,53,53,156,734,6,7,16,116,8,49,158,643,58,3,4,141,141,1,43,56,42,1734,0,500,5,10,0,3,9,3,0
1932,905,56,56,130,719,5,17,17,115,13,41,194,824,63,5,5,126,126,1,28,50,48,1673,0,514,4,5,0,1,8,3,0
1933,646,23,23,104,519,4,4,9,76,6,46,172,596,46,5,4,125,125,1,31,64,30,1531,0,960,5,6,0,0,2,4,0
1934,447,30,30,66,351,9,3,6,45,10,21,105,291,49,3,6,75,75,1,23,39,13,372,0,167,6,13,0,2,4,3,0
1935,607,27,27,95,485,4,1,14,78,8,24,174,627,48,4,4,117,117,1,37,59,21,1407,0,506,4,8,0,4,7,3,0
1936,970,58,58,166,746,7,7,14,76,12,56,151,603,67,4,5,175,175,1,44,92,39,241,0,122,9,13,0,5,7,5,0
1937,1399,79,79,229,1091,6,23,36,137,12,47,246,1062,1062,4,5,170,170,1,46,70,54,3137,106,817,4,5,0,5,15,3,0
1938,1326,92,92,217,1017,8,19,14,75,26,59,221,743,124,5,5,130,130,1,23,67,40,1638,0,597,4,10,0,3,10,3,0
1939,1102,67,67,192,843,9,5,17,62,18,55,167,663,74,4,5,123,123,1,32,58,33,643,0,259,4,5,0,2,8,3,0
1940,719,30,30,87,602,6,6,10,62,9,15,114,482,54,3,4,139,139,1,60,58,21,737,0,184,6,14,0,6,7,0,0
1941,583,37,37,95,451,6,7,12,50,4,23,73,388,55,3,4,43,43,0,10,24,9,638,0,638,3,3,0,0,1,0,0
1942,534,27,27,83,424,4,7,8,36,9,16,66,416,59,3,3,50,50,0,19,17,14,1557,0,285,4,8,0,2,13,0,0
1943,908,38,38,165,705,8,6,11,62,14,45,118,528,44,3,5,93,93,1,41,18,34,459,0,143,4,10,0,1,21,0,0
1944,407,28,28,77,302,8,5,6,34,6,13,40,263,44,4,5,33,33,1,11,7,15,588,0,185,5,11,0,1,11,0,0
1945,829,52,52,145,632,6,5,15,51,25,44,85,556,51,4,4,94,94,1,56,17,21,1372,0,145,5,10,0,2,32,0,0
1946,841,55,55,139,647,3,7,21,75,22,32,98,589,589,3,2,84,84,0,28,21,35,5495,23,525,5,9,0,2,22,3,0
1947,571,35,35,96,440,5,3,11,47,14,34,109,400,400,3,4,132,132,1,109,12,11,949,21,194,9,33,0,5,20,3,0
1948,696,30,30,129,537,3,3,18,59,9,40,118,519,519,3,2,164,164,1,91,54,19,9342,24,665,9,50,0,4,21,3,0
1949,929,52,52,157,720,7,9,23,56,15,29,114,621,62,4,4,127,127,1,45,52,30,501,0,224,4,9,0,2,21,0,0
1950,1015,49,49,124,842,5,7,16,60,12,33,135,669,669,3,3,135,135,1,51,61,23,1418,22,239,7,32,0,4,23,3,0
1951,579,33,33,82,464,5,11,17,55,10,19,94,393,393,3,3,126,126,1,33,73,20,1521,49,557,6,10,0,4,12,3,0
1952,604,33,33,98,473,3,3,13,54,13,29,81,404,404,4,2,85,85,0,40,21,24,823,22,170,3,5,0,2,25,3,0
1953,533,23,23,71,439,5,6,10,45,3,24,83,421,421,4,4,154,154,1,56,81,17,2972,26,401,5,12,0,6,15,3,0
1954,720,54,54,155,511,5,11,15,61,18,44,111,649,50,4,4,97,97,1,33,37,27,241,0,110,4,8,0,1,19,0,0
1955,921,89,89,147,685,8,21,20,95,15,39,121,645,38,3,5,123,123,1,64,22,37,312,0,129,5,17,0,2,18,0,0
1956,528,17,17,84,427,7,3,8,29,7,38,70,336,336,5,5,128,128,2,45,73,10,2038,26,429,8,19,0,4,9,3,0
1957,505,27,27,107,371,7,7,29,48,7,11,61,307,153,4,4,71,71,1,39,22,10,1494,21,186,5,15,0,4,19,3,0
1958,1213,60,60,197,956,8,4,19,83,23,63,192,725,52,3,5,224,224,2,147,35,42,605,0,126,7,32,0,5,32,0,0
1959,1073,71,71,166,836,9,12,21,60,13,23,119,547,42,4,5,105,105,1,51,23,31,371,0,124,5,12,0,1,29,0,0
1960,1023,60,60,156,807,5,12,16,70,17,45,150,766,766,4,4,177,177,1,93,68,16,994,22,216,5,12,0,5,28,3,0
1961,387,15,15,46,326,6,1,6,28,9,12,57,350,44,3,5,154,154,2,40,102,12,272,0,131,6,13,0,4,8,0,0
1962,856,44,44,113,699,10,4,11,66,18,25,85,484,37,6,5,85,85,1,42,15,28,352,0,103,6,15,0,3,12,0,0
1963,633,58,58,94,481,3,11,8,50,12,22,83,436,436,4,2,112,112,1,54,42,16,931,28,205,6,13,0,3,25,3,0
1964,881,35,35,133,713,8,9,13,50,8,30,133,547,46,3,5,198,198,2,82,92,24,722,0,182,7,25,0,4,14,0,0
1965,603,78,78,151,374,9,12,20,39,12,31,72,362,181,6,5,101,101,2,60,32,9,376,21,87,7,25,0,2,34,3,0
1966,1043,79,79,169,795,7,14,22,60,22,35,128,641,43,4,4,97,97,1,35,36,26,386,0,133,5,11,0,2,27,0,0
1967,1045,66,66,191,788,9,17,19,63,14,28,113,564,47,4,5,97,97,1,26,26,45,842,0,137,5,12,0,1,27,0,0
1968,906,101,101,170,635,4,32,28,101,17,45,110,562,56,6,3,87,87,0,28,32,27,6919,0,351,7,37,0,1,27,0,0
1969,894,86,86,192,616,8,18,23,75,15,35,99,594,54,4,5,103,103,1,34,44,25,288,0,98,6,16,0,2,29,0,0
1970,664,51,51,145,468,6,5,15,57,9,34,64,484,37,4,5,97,97,1,23,40,34,454,0,105,6,23,0,1,22,0,0
1971,776,56,56,147,573,8,17,24,54,7,36,83,471,43,4,5,71,71,1,24,25,22,406,0,117,5,11,0,1,24,0,0
1972,352,23,23,66,263,6,3,10,20,7,17,47,255,36,3,4,43,43,1,34,0,9,452,0,178,4,7,0,0,12,0,0
1973,667,47,47,141,479,7,8,14,43,6,24,102,481,40,4,5,86,86,1,36,28,22,233,0,95,6,30,0,1,19,0,0
1974,662,52,52,110,500,7,8,13,43,17,23,81,473,43,5,5,81,81,1,22,38,21,957,0,196,5,10,0,1,15,0,0
1975,402,28,28,69,305,6,5,17,35,7,13,73,339,48,3,5,64,64,1,34,17,13,332,0,137,6,14,0,1,10,0,0
1976,741,50,50,148,543,7,7,16,59,17,29,94,589,54,4,5,65,65,1,24,22,19,621,0,188,5,13,0,1,17,0,0
1977,719,55,55,110,554,10,8,15,41,12,20,86,398,50,4,6,69,69,1,11,34,24,529,0,123,5,11,0,1,21,0,0
1978,532,38,38,111,383,6,8,18,41,7,23,69,471,52,4,5,60,60,1,31,15,14,357,0,122,5,8,0,1,14,0,0
1979,779,70,70,164,545,8,11,15,47,20,29,96,553,92,4,5,68,68,1,28,22,18,600,0,130,5,9,0,1,33,0,0
