id,date,Jersey,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low,average_duration,total_player_load,average_player_load,peak_player_load,player_load_per_minute,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps,rhie_bout_recovery_max,rhie_bout_recovery_min,rhie_bout_recovery_mean,rhie_effort_duration_max,rhie_effort_duration_min,rhie_effort_duration_max,rhie_effort_per_bout,rhie_effort_per_bout_max,rhie_effort_recovery_min,rhie_effort_recovery_mean,rhie_total_bouts,rhie_efforts_per_bout_min
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/27/2017,23,687,31,31,117,539,5,5,18,43,10,27,90,0:13:00,584,53,4,4,133,133,1,20,95,18,472,0,212,0:00:00,0:00:00,0,5,9,0,7,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/28/2017,23,771,74,74,128,569,5,9,18,47,21,22,135,0:10:11,681,49,5,5,91,91,1,24,53,14,393,0,181,0:00:00,0:00:00,0,4,5,0,1,11,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/30/2017,23,884,67,67,170,647,7,17,22,72,16,47,119,0:11:12,666,56,5,5,150,150,1,50,68,32,829,0,244,0:00:00,0:00:00,0,3,4,0,0,8,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/31/2017,23,805,46,46,117,642,5,8,7,34,11,28,119,0:15:58,678,68,4,4,116,116,1,48,54,14,1634,0,321,0:00:00,0:00:00,0,6,10,0,6,7,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/1/2017,23,991,55,55,161,775,5,5,11,67,18,48,133,0:20:11,877,88,4,4,110,110,1,48,45,17,864,0,371,0:00:00,0:00:00,0,6,11,0,0,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/3/2017,23,696,49,49,146,501,5,8,11,37,18,46,100,0:11:47,565,51,4,4,188,188,1,89,83,16,609,0,187,0:00:00,0:00:00,0,5,14,0,4,16,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/4/2017,23,564,34,34,103,427,3,3,7,44,16,30,96,0:18:01,654,73,4,4,165,165,1,39,117,9,1845,0,514,0:00:00,0:00:00,0,5,9,0,6,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/7/2017,23,1189,77,77,230,882,7,6,22,62,31,70,197,0:10:39,826,55,4,5,210,210,1,85,105,20,1293,0,219,0:00:00,0:00:00,0,5,13,0,5,17,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/8/2017,23,929,47,47,138,744,6,7,19,55,15,30,134,0:13:52,773,70,6,5,160,160,1,71,59,30,842,0,344,0:00:00,0:00:00,0,5,10,0,5,8,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/9/2017,23,800,40,40,128,632,6,4,17,51,15,26,129,0:12:18,712,65,5,5,193,193,1,20,162,11,838,0,488,0:00:00,0:00:00,0,4,5,0,0,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/10/2017,23,527,29,29,75,423,3,5,12,61,6,13,102,0:13:49,658,51,5,4,152,152,1,24,119,9,225,0,108,0:00:00,0:00:00,0,3,3,0,0,3,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/11/2017,23,793,49,49,152,592,7,2,17,37,15,29,86,0:16:38,590,84,5,5,114,114,1,9,55,50,769,0,382,0:00:00,0:00:00,0,4,5,0,0,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/12/2017,23,852,51,51,106,695,5,8,12,46,13,28,161,0:12:54,758,58,6,5,317,317,2,57,247,13,2238,0,489,0:00:00,0:00:00,0,4,7,0,3,9,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/13/2017,23,415,28,28,57,330,3,4,12,31,11,15,74,0:11:58,588,45,5,4,192,192,1,35,141,16,1317,0,502,0:00:00,0:00:00,0,4,4,0,0,3,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/14/2017,23,218,15,15,58,145,8,0,2,11,1,19,33,0:28:39,226,226,4,8,36,36,1,14,11,11,635,53,289,0:00:00,0:00:00,0,5,9,0,5,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/15/2017,23,387,21,21,62,304,2,3,5,43,10,14,82,0:14:27,532,44,6,3,146,146,1,48,90,8,1239,0,361,0:00:00,0:00:00,0,4,6,0,4,7,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/16/2017,23,472,28,28,74,370,6,2,7,14,9,14,51,0:14:40,320,64,4,4,80,80,1,18,43,19,1271,0,484,0:00:00,0:00:00,0,4,7,0,2,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/17/2017,23,595,36,36,77,482,4,8,7,22,16,13,69,0:13:28,504,50,3,4,69,69,1,28,26,15,656,0,313,0:00:00,0:00:00,0,3,4,0,2,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/18/2017,23,194,14,14,19,161,2,0,3,20,9,5,30,0:10:14,302,25,5,2,28,28,0,16,7,5,355,0,355,0:00:00,0:00:00,0,3,3,0,0,1,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/19/2017,23,301,13,13,40,248,2,3,5,44,4,14,52,0:11:44,331,30,6,3,43,43,0,22,15,6,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/21/2017,23,1274,97,97,233,944,5,14,25,79,29,49,172,0:19:03,984,70,7,4,189,189,1,37,112,40,2133,0,510,0:00:00,0:00:00,0,4,5,0,1,13,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/22/2017,23,1363,78,78,212,1073,5,13,21,72,33,47,160,0:21:56,1180,98,5,4,447,447,2,49,352,46,820,0,355,0:00:00,0:00:00,0,3,5,0,1,11,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/23/2017,23,699,29,29,96,574,4,6,8,29,9,17,87,0:14:27,600,55,4,4,77,77,0,10,54,13,788,0,530,0:00:00,0:00:00,0,3,3,0,0,2,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/24/2017,23,721,22,43,103,575,4,6,10,60,15,39,129,0:10:53,755,42,5,4,159,80,1,59,85,15,465,0,190,0:00:00,0:00:00,0,4,6,0,1,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/26/2017,23,951,55,55,162,734,5,9,16,48,19,41,126,0:15:53,753,68,5,4,119,119,1,23,60,36,771,0,329,0:00:00,0:00:00,0,3,3,0,0,4,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/27/2017,23,636,42,42,85,509,3,7,12,41,17,23,74,0:18:41,623,62,6,3,92,92,0,18,52,22,554,0,354,0:00:00,0:00:00,0,3,4,0,1,5,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/28/2017,23,957,34,67,167,723,5,14,24,77,16,39,149,0:11:42,938,55,5,5,277,139,1,52,182,43,1404,0,299,0:00:00,0:00:00,0,4,5,0,2,12,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/29/2017,23,279,11,11,51,217,3,4,5,12,3,7,40,0:22:38,401,100,4,4,29,29,0,4,18,7,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/30/2017,23,696,46,46,103,547,4,10,9,37,16,28,89,0:14:07,678,52,4,4,133,133,1,28,87,18,2647,0,724,0:00:00,0:00:00,0,3,4,0,4,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/1/2017,23,607,32,32,92,483,3,4,7,45,11,29,113,0:13:07,682,49,4,4,159,159,1,32,110,17,2187,0,704,0:00:00,0:00:00,0,3,3,0,4,6,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/2/2017,23,214,9,9,30,175,4,1,5,18,4,8,36,0:24:48,299,149,4,6,73,73,1,21,43,9,1232,0,1232,0:00:00,0:00:00,0,3,3,0,0,1,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/3/2017,23,325,14,14,46,265,2,4,2,32,5,10,70,0:12:58,410,32,4,2,100,100,1,24,71,5,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/6/2017,23,1260,120,120,242,898,7,19,22,76,34,67,152,0:17:34,954,87,5,5,148,148,1,69,45,34,812,0,308,0:00:00,0:00:00,0,4,5,0,3,20,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/8/2017,23,566,28,28,99,439,5,5,14,33,13,24,90,0:20:28,565,94,5,5,120,120,1,20,88,12,1724,0,1076,0:00:00,0:00:00,0,3,4,0,0,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/11/2017,23,1080,30,59,177,844,4,5,20,76,17,45,149,0:13:18,1009,53,5,4,178,89,1,51,98,29,606,0,384,0:00:00,0:00:00,0,4,5,0,0,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/12/2017,23,847,42,42,131,674,6,7,5,48,8,38,142,0:13:02,761,69,7,5,189,189,1,39,137,13,726,0,301,0:00:00,0:00:00,0,4,5,0,0,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/13/2017,23,394,20,20,55,319,5,4,8,33,8,6,59,0:09:29,406,51,4,5,52,52,1,15,31,6,1173,0,1173,0:00:00,0:00:00,0,3,3,0,0,1,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/14/2017,23,400,9,17,55,328,4,1,4,30,9,19,61,0:12:12,404,50,3,4,176,88,2,17,151,8,1833,0,797,0:00:00,0:00:00,0,4,5,0,0,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/16/2017,23,761,55,55,127,579,3,12,25,74,18,34,107,4:29:03,841,841,5,3,170,170,1,25,126,19,3809,355,1599,0:00:00,0:00:00,0,4,4,0,5,8,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/18/2017,23,925,63,63,148,714,7,14,16,74,16,23,126,0:12:30,747,68,5,5,233,233,2,18,184,31,447,0,227,0:00:00,0:00:00,0,4,5,0,2,8,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/19/2017,23,837,71,71,130,636,5,14,17,69,24,37,125,0:12:44,779,60,5,5,138,138,1,32,88,18,334,0,161,0:00:00,0:00:00,0,4,5,0,3,10,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/20/2017,23,785,42,42,140,603,2,9,14,59,14,32,114,5:30:50,790,790,4,2,269,269,1,38,219,12,5320,1810,3659,0:00:00,0:00:00,0,4,5,0,3,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/21/2017,23,616,38,38,100,478,4,3,8,46,14,20,84,0:18:03,630,79,4,4,79,79,1,12,53,14,647,0,238,0:00:00,0:00:00,0,3,3,0,1,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/22/2017,23,632,46,46,101,485,5,11,19,38,11,29,97,0:09:41,611,47,5,5,72,72,1,22,38,12,284,0,145,0:00:00,0:00:00,0,4,5,0,2,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/26/2017,23,737,48,48,155,534,5,9,21,67,15,34,91,2:43:28,880,880,5,5,201,201,1,54,122,25,2983,47,684,0:00:00,0:00:00,0,4,9,0,4,13,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/27/2017,23,1295,117,117,253,925,8,14,29,64,44,63,146,0:14:19,968,88,5,6,97,97,1,48,30,19,870,0,242,0:00:00,0:00:00,0,4,9,0,3,16,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/28/2017,23,1217,104,104,223,890,7,15,31,79,37,68,160,0:18:41,1007,112,6,6,180,180,1,28,112,40,1377,0,501,0:00:00,0:00:00,0,4,6,0,3,11,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/29/2017,23,705,43,43,111,551,5,8,9,24,14,23,99,0:18:40,609,76,4,4,141,141,1,40,89,12,610,0,193,0:00:00,0:00:00,0,4,7,0,5,9,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/30/2017,23,673,50,50,145,478,4,8,21,49,16,38,88,0:13:04,721,55,5,4,122,122,1,28,83,11,550,0,374,0:00:00,0:00:00,0,4,4,0,0,2,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/31/2017,23,598,25,25,108,465,6,3,8,21,8,23,98,0:13:02,420,52,4,4,127,127,1,46,72,9,510,0,207,0:00:00,0:00:00,0,5,9,0,6,7,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/1/2018,23,1178,60,60,200,918,6,8,12,51,23,53,144,0:21:01,893,99,4,5,105,105,1,15,55,35,1663,0,734,0:00:00,0:00:00,0,4,4,0,2,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/2/2018,23,1251,36,72,204,975,5,13,24,82,22,47,180,0:13:00,1175,62,7,5,277,139,1,29,218,30,182,0,104,0:00:00,0:00:00,0,4,7,0,1,9,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/5/2018,23,785,21,42,107,636,4,2,12,72,18,28,145,0:13:38,861,54,6,4,327,164,1,51,260,16,765,0,464,0:00:00,0:00:00,0,5,9,0,2,7,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/7/2018,23,1032,84,84,177,771,7,7,20,72,27,45,130,0:28:02,703,141,4,5,98,98,1,36,27,35,857,0,426,0:00:00,0:00:00,0,4,8,0,2,10,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/8/2018,23,838,51,51,150,637,5,4,11,65,18,36,103,0:14:35,677,62,5,4,136,136,1,32,77,27,1373,0,492,0:00:00,0:00:00,0,3,4,0,2,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/10/2018,23,670,49,49,104,517,3,4,11,49,22,22,89,0:14:46,733,56,5,4,193,193,1,23,135,35,550,0,338,0:00:00,0:00:00,0,3,3,0,0,2,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/12/2018,23,964,61,61,173,730,7,7,15,67,32,40,143,0:17:47,749,94,5,5,256,256,2,44,178,34,1710,0,504,0:00:00,0:00:00,0,5,15,0,1,8,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/13/2018,23,791,16,31,123,637,5,3,9,30,16,33,105,0:15:20,688,63,4,4,316,158,2,22,271,23,881,0,543,0:00:00,0:00:00,0,4,4,0,3,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/16/2018,23,1161,100,100,196,865,6,15,10,67,42,49,134,0:20:04,848,94,4,5,226,226,1,24,169,33,1176,0,379,0:00:00,0:00:00,0,5,15,0,1,9,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/17/2018,23,311,22,22,44,245,2,3,6,33,9,19,55,0:12:55,451,35,5,3,183,183,1,9,133,41,473,0,473,0:00:00,0:00:00,0,4,4,0,0,1,4
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/18/2018,23,499,40,40,105,354,7,14,11,29,11,29,50,1:09:46,329,329,5,5,35,35,1,16,4,15,1731,39,668,0:00:00,0:00:00,0,4,4,0,3,6,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/19/2018,23,753,55,55,125,573,4,8,14,39,27,24,74,0:17:33,574,57,5,3,97,97,1,7,62,28,1127,0,688,0:00:00,0:00:00,0,3,3,0,0,2,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/20/2018,23,476,32,32,66,378,2,6,9,31,13,23,92,3:57:30,618,618,5,3,179,179,1,20,116,43,3974,56,2002,0:00:00,0:00:00,0,4,6,0,3,5,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/22/2018,23,863,43,43,141,679,6,6,20,54,16,25,99,0:15:09,626,63,5,4,124,124,1,18,68,38,738,0,441,0:00:00,0:00:00,0,5,6,0,0,2,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/23/2018,23,556,36,36,86,434,2,5,12,45,14,24,100,4:24:15,684,684,5,3,182,182,1,31,112,39,4685,45,2167,0:00:00,0:00:00,0,3,3,0,3,6,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/26/2018,23,931,82,82,166,683,7,10,25,75,30,50,116,0:26:44,791,158,6,6,77,77,1,22,22,33,1261,0,442,0:00:00,0:00:00,0,3,5,0,1,9,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/27/2018,23,0,0,0,0,0,0,0,0,0,0,0,0,0:34:02,1,1,1,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/28/2018,23,557,34,34,67,456,5,8,5,37,6,19,70,0:11:37,531,53,4,5,162,162,1,5,146,11,1010,0,399,0:00:00,0:00:00,0,4,4,0,3,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/30/2018,23,500,44,44,113,343,4,9,8,25,10,20,63,0:37:46,377,126,4,3,93,93,1,30,35,28,1256,0,474,0:00:00,0:00:00,0,3,4,0,2,9,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,1/31/2018,23,755,42,42,121,592,6,12,10,45,14,24,98,0:15:07,519,65,4,4,103,103,1,19,60,24,462,0,316,0:00:00,0:00:00,0,4,5,0,3,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/1/2018,23,730,24,47,123,560,3,5,14,61,22,30,110,0:16:17,769,55,5,3,275,138,1,41,158,76,2663,0,1176,0:00:00,0:00:00,0,4,4,0,1,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/3/2018,23,627,53,53,116,458,5,8,14,42,15,24,83,0:13:12,586,65,5,5,135,135,1,23,72,40,720,0,387,0:00:00,0:00:00,0,4,5,0,0,4,4
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/4/2018,23,1047,66,66,161,820,7,8,18,57,24,40,146,0:14:13,707,64,5,5,152,152,1,26,96,30,1854,0,451,0:00:00,0:00:00,0,3,4,0,0,10,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/5/2018,23,751,37,37,112,602,5,7,10,48,14,32,121,0:13:44,557,51,4,4,113,113,1,16,58,39,1134,0,701,0:00:00,0:00:00,0,3,4,0,0,3,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/6/2018,23,443,30,30,64,349,3,4,7,36,15,14,76,0:13:03,561,47,5,4,101,101,1,14,69,18,1637,0,693,0:00:00,0:00:00,0,4,4,0,3,4,3
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,2/8/2018,23,1,1,1,0,0,0,0,0,0,1,0,0,0:04:17,1,1,1,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/23/2016,25,962,78,78,174,710,8,26,19,79,17,34,121,0:09:26,550,46,5,5,97,97,1,29,41,27,395,0,90,0:00:00,0:00:00,0,4,8,0,2,37,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/24/2016,25,1005,76,76,169,760,5,25,38,84,10,34,153,0:21:51,697,70,7,3,73,73,0,12,35,26,1992,0,258,0:00:00,0:00:00,0,6,18,0,1,17,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/27/2016,25,876,73,73,170,633,7,16,29,68,12,52,105,0:10:41,522,47,4,4,71,71,1,19,25,27,444,0,150,0:00:00,0:00:00,0,6,17,0,2,25,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/29/2016,25,827,66,66,137,624,8,15,16,60,15,23,101,0:08:11,523,44,6,5,73,73,1,23,28,22,277,0,124,0:00:00,0:00:00,0,6,14,0,2,23,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/30/2016,25,764,42,42,164,558,10,9,17,59,11,32,90,0:07:13,453,41,4,6,71,71,1,18,26,27,322,0,120,0:00:00,0:00:00,0,4,6,0,1,21,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/5/2016,25,863,57,57,152,654,7,15,18,83,11,42,143,0:10:09,595,50,7,5,107,107,1,31,46,30,659,0,153,0:00:00,0:00:00,0,4,11,0,2,23,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/6/2016,25,539,30,30,117,392,7,4,10,35,5,24,72,0:08:56,355,39,3,4,95,95,1,24,47,24,813,0,191,0:00:00,0:00:00,0,4,9,0,2,16,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/11/2016,25,665,39,39,87,539,6,12,14,55,8,18,88,0:08:03,473,36,5,5,77,77,1,16,27,34,278,0,126,0:00:00,0:00:00,0,4,6,0,2,17,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/12/2016,25,971,51,51,145,775,10,12,18,66,11,32,141,0:08:48,496,45,4,5,87,87,1,11,56,20,350,0,151,0:00:00,0:00:00,0,4,7,0,1,19,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/13/2016,25,415,26,26,56,333,7,3,4,27,5,15,62,0:08:36,274,39,3,5,63,63,1,9,35,19,596,0,210,0:00:00,0:00:00,0,5,11,0,0,8,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/18/2016,25,665,43,43,114,508,7,13,14,39,8,17,91,0:07:52,462,39,3,5,60,60,1,15,26,19,552,0,216,0:00:00,0:00:00,0,5,8,0,0,13,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/19/2016,25,725,32,32,113,580,7,10,13,40,9,20,87,0:08:49,427,39,4,4,55,55,1,11,18,26,804,0,369,0:00:00,0:00:00,0,5,7,0,1,6,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/20/2016,25,557,41,41,118,398,8,8,11,48,11,29,85,0:10:14,383,55,3,5,74,74,1,28,30,16,255,0,136,0:00:00,0:00:00,0,6,19,0,1,16,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/25/2016,25,905,57,57,138,710,8,17,20,76,4,30,132,0:09:58,578,53,4,5,84,84,1,17,39,28,440,0,142,0:00:00,0:00:00,0,5,14,0,1,18,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/26/2016,25,799,43,43,129,627,11,11,15,54,6,20,113,0:08:51,388,49,4,5,49,49,1,9,24,16,589,0,143,0:00:00,0:00:00,0,5,8,0,2,13,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/27/2016,25,696,36,36,123,537,7,8,11,48,7,17,115,0:10:42,522,58,5,5,86,86,1,33,42,11,610,0,206,0:00:00,0:00:00,0,4,6,0,2,17,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/28/2016,25,977,83,83,152,742,9,24,25,79,9,26,116,0:17:16,558,93,4,5,66,66,1,13,37,16,403,0,169,0:00:00,0:00:00,0,5,13,0,2,26,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/29/2016,25,761,56,56,125,580,7,12,12,66,8,33,137,0:07:38,509,36,4,5,110,110,1,36,55,19,355,0,150,0:00:00,0:00:00,0,4,11,0,2,21,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,8/28/2016,25,1,1,1,0,0,0,1,0,0,0,0,0,4:39:00,33,33,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/15/2016,25,801,55,55,124,622,8,12,10,48,14,20,96,0:06:44,469,31,4,5,70,70,1,9,28,33,419,0,192,0:00:00,0:00:00,0,5,11,0,1,12,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/16/2016,25,725,49,49,117,559,6,9,19,49,5,20,92,2:03:51,529,529,6,4,82,82,1,15,35,32,2405,21,317,0:00:00,0:00:00,0,5,10,0,3,21,3
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/17/2016,25,871,64,64,144,663,8,16,18,60,11,31,96,0:09:07,518,43,4,5,69,69,1,17,31,21,534,0,201,0:00:00,0:00:00,0,5,12,0,1,19,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/19/2016,25,659,40,40,120,499,2,6,16,44,7,19,102,5:33:13,570,570,5,2,74,74,0,12,37,25,14564,38,1416,0:00:00,0:00:00,0,5,12,0,2,14,3
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/20/2016,25,848,62,62,128,658,7,15,11,56,13,27,146,0:14:43,569,71,8,5,102,102,1,18,51,33,660,0,211,0:00:00,0:00:00,0,5,11,0,1,17,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/22/2016,25,985,59,59,179,747,8,16,22,66,14,43,144,0:10:38,602,55,6,5,91,91,1,20,53,18,635,0,173,0:00:00,0:00:00,0,4,8,0,2,27,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/24/2016,25,742,44,44,122,576,8,12,22,53,8,21,95,0:08:45,475,43,6,5,66,66,1,13,43,10,268,0,141,0:00:00,0:00:00,0,4,9,0,1,14,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/26/2016,25,902,62,62,149,691,8,13,15,60,12,32,136,0:09:46,534,44,4,5,80,80,1,36,28,16,772,0,148,0:00:00,0:00:00,0,5,11,0,2,25,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/28/2016,25,960,56,56,172,732,11,11,22,54,13,41,151,0:09:06,545,54,3,6,78,78,1,21,32,25,545,0,165,0:00:00,0:00:00,0,4,10,0,3,21,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/30/2016,25,1369,93,93,233,1043,8,25,18,85,18,53,198,0:09:17,770,43,5,5,127,127,1,41,57,29,635,0,183,0:00:00,0:00:00,0,5,10,0,1,29,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/1/2016,25,1248,84,84,227,937,8,27,28,79,16,40,143,0:09:50,733,46,6,5,121,121,1,15,77,29,595,0,163,0:00:00,0:00:00,0,6,16,0,2,20,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/3/2016,25,1275,77,77,190,1008,10,12,20,79,14,34,168,0:13:15,757,76,5,6,100,100,1,15,62,23,1137,0,167,0:00:00,0:00:00,0,5,11,0,2,32,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/4/2016,25,1055,64,64,171,820,7,12,20,49,12,39,157,0:13:05,645,54,4,4,126,126,1,18,80,28,681,0,176,0:00:00,0:00:00,0,4,9,0,1,22,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/6/2016,25,1175,73,73,198,904,8,16,23,67,13,50,194,0:11:31,746,57,3,5,133,133,1,34,77,22,1186,0,179,0:00:00,0:00:00,0,4,12,0,1,31,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/7/2016,25,879,49,49,132,698,8,11,19,55,12,27,141,0:09:42,650,54,4,6,106,106,1,17,62,27,811,0,212,0:00:00,0:00:00,0,4,6,0,1,13,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/10/2016,25,1312,75,75,197,1040,8,10,13,67,11,52,240,0:12:18,897,69,4,6,148,148,1,34,69,45,924,0,173,0:00:00,0:00:00,0,5,15,0,2,28,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/11/2016,25,984,56,56,168,760,7,12,19,65,15,46,170,0:11:09,627,52,4,5,165,165,1,40,106,19,548,0,175,0:00:00,0:00:00,0,5,11,0,3,18,0
