id,date,jersey,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/2/16,25,110,110,0.71646,25,64,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/3/16,25,98,98,0.69008,25,50,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/4/16,25,102,102,0.69396,32,45,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/7/16,25,119,119,1.06733,20,69,30
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/8/16,25,81,81,0.48188,1,53,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/9/16,25,143,143,0.97601,32,70,41
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/10/16,25,120,120,0.94768,13,84,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/11/16,25,112,112,0.71868,37,42,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/12/16,25,66,66,0.78793,21,39,6
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/13/16,25,109,109,0.76918,30,54,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/14/16,25,83,83,0.49577,24,38,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/15/16,25,94,94,1.23686,18,67,9
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/16/16,25,73,36.5,0.32159,20,38,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/19/16,25,115,115,0.79935,24,59,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/20/16,25,103,103,0.71165,31,48,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/21/16,25,144,72,0.6961,33,62,49
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/22/16,25,77,77,0.52039,19,44,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/24/16,25,103,103,0.84211,28,47,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/25/16,25,98,98,0.56658,28,56,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/27/16,25,115,115,0.74992,33,56,26
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/28/16,25,84,84,0.503,24,46,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/30/16,25,114,114,1.05208,26,50,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/1/16,25,190,190,1.53378,49,88,53
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/2/16,25,165,165,1.39657,47,71,47
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/3/16,25,149,149,0.85144,41,66,42
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/6/16,25,218,218,1.71219,64,121,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/7/16,25,210,210,1.96977,66,120,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/9/16,25,153,153,1.02575,43,85,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/10/16,25,107,107,0.84161,35,58,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/11/16,25,118,118,0.68678,31,64,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/13/16,25,111,111,0.87396,32,63,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/14/16,25,95,95,0.56213,28,46,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/15/16,25,84,84,0.72072,24,41,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/16/16,25,111,111,1.13583,28,50,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/17/16,25,228,114,0.95799,52,114,62
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/19/16,25,118,118,0.99484,30,60,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/20/16,25,127,127,0.76506,32,60,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/21/16,25,115,115,1.00747,55,33,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/22/16,25,145,145,0.81461,36,70,39
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/25/16,25,149,149,0.97636,59,53,37
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/26/16,25,189,94.5,1.20502,67,77,45
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/27/16,25,101,101,0.55801,44,36,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/29/16,25,79,79,0.65629,24,37,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/30/16,25,148,74,0.64441,57,53,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/1/17,25,79,79,0.82877,19,32,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/2/17,25,150,150,0.89003,43,64,43
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/3/17,25,139,139,0.91009,62,46,31
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/4/17,25,129,129,0.90895,36,72,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/5/17,25,98,98,0.60494,25,47,26
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/7/17,25,219,109.5,1.31884,32,141,46
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/8/17,25,69,69,0.41818,22,23,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/10/17,25,114,114,1.06918,45,41,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/11/17,25,174,174,1.19218,33,106,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/12/17,25,166,83,0.71945,54,83,29
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/13/17,25,103,103,2.18667,51,39,13
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/14/17,25,94,94,0.75278,33,39,22
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/15/17,25,188,94,0.82225,55,73,60
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/17/17,25,91,91,0.70704,29,38,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/18/17,25,215,215,1.4732,78,71,66
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/20/17,25,139,139,0.8369,33,77,29
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/21/17,25,143,143,1.02637,29,83,31
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/22/17,25,102,102,0.5896,25,56,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/24/17,25,165,165,1.18514,40,96,29
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/25/17,25,199,199,1.32916,59,108,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/26/17,25,146,146,0.82486,25,67,54
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/27/17,25,81,81,1.39335,27,37,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/28/17,25,136,136,1.16116,38,65,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/29/17,25,124,124,0.72515,24,39,61
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/30/17,25,121,121,1.93608,30,79,12
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/31/17,25,105,105,0.81167,17,67,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/1/17,25,233,116.5,1.01144,55,135,43
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/3/17,25,122,122,1.16115,28,74,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/4/17,25,137,137,1.04312,41,62,34
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/5/17,25,132,132,0.96767,39,55,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/6/17,25,153,153,1.08116,32,93,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/7/17,25,104,104,0.58757,28,39,37
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/8/17,25,114,114,1.96856,37,56,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/10/17,25,163,163,1.16285,37,93,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/11/17,25,114,114,0.7945,25,54,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/12/17,25,82,82,0.52564,22,42,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/13/17,25,135,135,2.07399,55,62,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/14/17,25,153,153,0.94113,33,92,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/15/17,25,125,125,0.70225,30,55,40
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/16/17,25,62,62,0.87178,16,26,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/17/17,25,109,109,0.75503,26,54,29
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/18/17,25,97,97,0.57003,25,31,41
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/19/17,25,38,38,0.35081,16,13,9
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/20/17,25,107,107,0.83377,30,46,31
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/21/17,25,105,52.5,0.46667,30,51,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/23/17,25,170,170,1.17283,42,104,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/24/17,25,91,91,0.63208,20,48,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/25/17,25,132,66,0.583,29,79,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/27/17,25,127,127,0.85719,41,56,30
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/28/17,25,148,148,1.01545,28,93,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/1/17,25,121,121,0.70349,21,55,45
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/3/17,25,74,74,0.5495,19,39,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/4/17,25,66,66,0.55813,17,34,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/7/17,25,46,46,0.30667,16,17,13
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/8/17,25,98,98,0.80659,25,54,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/9/17,25,65,32.5,0.35034,13,37,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/10/17,25,44,44,0.352,12,27,5
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/11/17,25,49,49,0.4537,12,26,11
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/13/17,25,76,76,0.58015,25,29,22
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/14/17,25,94,94,0.75807,28,50,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/15/17,25,26,26,0.25121,4,17,5
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/16/17,25,46,46,0.35938,12,23,11
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/17/17,25,54,54,0.59017,12,25,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,3/18/17,25,82,82,0.51411,21,37,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/17/17,25,107,107,2.14859,40,55,12
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/18/17,25,181,181,1.1615,63,98,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/20/17,25,107,107,0.93003,45,45,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/24/17,25,155,155,1.08848,46,80,29
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/25/17,25,140,140,0.91185,43,75,22
84e62cde-4aaa-4da8-b1b4-e845d29177e0,4/27/17,25,109,109,1.13997,44,55,10
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/1/17,25,28,28,0.29583,12,13,3
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/2/17,25,21,21,0.23631,3,14,4
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/4/17,25,92,92,0.96706,24,43,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/8/17,25,174,174,0.98213,39,103,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/9/17,25,97,97,0.65644,39,44,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/11/17,25,77,77,0.83985,11,51,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/15/17,25,119,119,0.55148,31,71,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/16/17,25,103,103,0.69642,29,57,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/18/17,25,86,86,0.77641,15,51,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/22/17,25,151,151,1.46697,34,101,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/23/17,25,117,117,0.78174,35,68,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,5/25/17,25,91,91,0.83029,15,61,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/20/17,25,107,107,0.82539,31,55,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/22/17,25,58,58,0.57065,8,40,10
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/26/17,25,105,105,0.93877,27,58,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/27/17,25,148,148,1.22364,41,80,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/29/17,25,109,109,0.89266,34,58,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,6/30/17,25,102,102,1.07189,24,73,5
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/6/17,25,211,211,1.68852,53,140,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/11/17,25,75,75,0.99807,14,42,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/17/17,25,125,125,0.93353,24,71,30
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/18/17,25,132,132,0.8886,21,96,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/24/17,25,79,79,0.65649,22,34,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,7/25/17,25,110,110,0.75018,25,69,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/15/17,25,103,103,0.67538,23,49,31
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/19/17,25,50,50,0.59052,13,17,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/20/17,25,90,90,0.82217,27,35,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/25/17,25,77,77,0.65942,7,52,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/26/17,25,128,128,0.66783,42,54,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/27/17,25,137,137,0.98824,41,82,14
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/29/17,25,0,0,0,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,9/30/17,25,161,161,0.86156,28,93,40
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/2/17,25,182,182,1.09615,41,98,43
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/3/17,25,180,180,1.30962,37,95,48
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/5/17,25,58,58,0.46558,20,22,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/6/17,25,221,221,1.25564,47,141,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/9/17,25,147,147,0.82064,32,71,44
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/10/17,25,113,113,0.76326,17,79,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/12/17,25,133,133,0.76814,34,53,46
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/13/17,25,147,147,1.19715,31,89,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/16/17,25,98,98,0.81122,15,47,36
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/17/17,25,211,211,1.39954,32,124,55
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/18/17,25,105,105,0.83185,32,37,36
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/21/17,25,79,79,0.59009,30,27,22
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/23/17,25,180,180,1.08036,50,98,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/24/17,25,116,116,0.71674,34,55,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/25/17,25,238,238,1.4872,40,168,30
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/26/17,25,142,142,1.09587,38,89,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/27/17,25,75,75,0.52433,15,44,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/28/17,25,65,65,1.0697,29,28,8
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/30/17,25,102,102,0.75792,22,57,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/31/17,25,118,118,0.73846,29,71,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/1/17,25,153,153,0.75776,15,105,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/2/17,25,50,50,0.69313,11,24,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/3/17,25,100,100,0.77099,33,42,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/4/17,25,122,122,0.75179,31,70,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/7/17,25,148,148,0.92575,34,70,44
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/8/17,25,142,142,0.93028,37,84,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/9/17,25,87,87,0.64221,20,43,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/10/17,25,136,136,0.75633,38,60,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/11/17,25,66,66,0.76042,7,44,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/12/17,25,143,143,0.85248,21,97,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/13/17,25,112,112,0.71902,24,60,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/14/17,25,40,40,1.39584,18,7,15
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/15/17,25,123,123,0.70914,27,58,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/16/17,25,39,39,0.60208,11,10,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/17/17,25,87,87,0.64553,31,39,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/18/17,25,59,59,0.47987,14,25,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/19/17,25,66,66,0.51103,15,19,32
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/21/17,25,154,154,0.57739,33,60,61
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/22/17,25,257,257,0.97623,82,119,56
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/23/17,25,177,177,1.11248,26,104,47
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/24/17,25,167,83.5,0.85188,51,79,37
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/26/17,25,142,142,0.81226,21,86,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/27/17,25,156,156,0.83445,40,78,38
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/28/17,25,205,102.5,1.02998,51,111,43
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/29/17,25,56,56,0.61828,23,20,13
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/30/17,25,111,111,0.60482,36,44,31
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/1/17,25,120,120,0.65271,27,70,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/2/17,25,57,57,1.14919,17,28,12
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/3/17,25,94,94,0.55737,33,41,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/6/17,25,236,236,1.22113,35,140,61
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/8/17,25,94,94,0.76491,21,45,28
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/9/17,25,128,128,1.20733,29,64,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/11/17,25,201,100.5,0.79541,29,145,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/14/17,25,101,101,0.44513,34,43,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/16/17,25,110,110,0.4089,22,70,18
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/18/17,25,147,147,1.06825,36,64,47
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/19/17,25,110,110,0.66378,21,63,26
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/20/17,25,224,224,0.82177,90,80,54
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/21/17,25,87,87,0.6021,25,38,24
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/22/17,25,77,77,0.61087,19,42,16
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/26/17,25,144,144,0.88461,21,97,26
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/27/17,25,165,165,1.04664,44,75,46
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/28/17,25,188,188,1.11755,24,116,48
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/29/17,25,92,92,0.61601,13,54,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/30/17,25,106,106,0.62384,27,62,17
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/31/17,25,68,68,1.28958,10,48,10
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/1/18,25,103,103,0.54417,17,63,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/2/18,25,113,113,0.62894,27,66,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/5/18,25,212,106,0.97071,62,113,37
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/7/18,25,36,36,0.36349,1,13,22
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/8/18,25,199,199,1.24036,67,97,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/10/18,25,128,128,0.66609,40,61,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/12/18,25,138,138,0.9699,32,73,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/13/18,25,165,82.5,0.97749,58,64,43
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/16/18,25,322,322,1.78256,96,138,88
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/17/18,25,130,130,0.77358,29,78,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/18/18,25,56,56,0.80263,11,22,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/19/18,25,96,96,0.5465,39,34,23
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/20/18,25,153,153,0.59945,45,73,35
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/22/18,25,290,290,1.91312,67,96,127
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/23/18,25,173,173,0.71794,29,105,39
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/26/18,25,90,90,0.67331,25,39,26
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/27/18,25,192,192,1.16999,44,103,45
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/28/18,25,92,92,0.79188,25,48,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/29/18,25,112,112,0.73314,26,65,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/30/18,25,153,153,1.3501,47,86,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,1/31/18,25,73,73,0.60316,20,34,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/1/18,25,211,105.5,0.9251,59,125,27
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/3/18,25,173,173,1.45545,64,89,20
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/4/18,25,153,153,0.9776,28,67,58
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/5/18,25,168,168,1.11077,49,72,47
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/6/18,25,120,120,0.76579,30,65,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/8/18,25,159,159,0.65807,41,68,50
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/9/18,25,62,62,1.22477,15,37,10
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/10/18,25,121,121,0.76679,27,69,25
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/12/18,25,62,62,0.46971,17,26,19
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/13/18,25,234,117,0.72288,71,112,51
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/15/18,25,113,113,0.74022,38,42,33
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/16/18,25,141,141,0.94527,43,56,42
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/17/18,25,126,126,0.7124,28,50,48
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/19/18,25,125,125,0.776,31,64,30
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/21/18,25,75,75,1.49789,23,39,13
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/22/18,25,117,117,0.73377,37,59,21
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/24/18,25,175,175,1.34432,44,92,39
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/25/18,25,170,170,0.73466,46,70,54
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/27/18,25,130,130,0.79718,23,67,40
84e62cde-4aaa-4da8-b1b4-e845d29177e0,2/28/18,25,123,123,1.00388,32,58,33
0313794b-101c-4708-ba1c-abb967de4325,1/14/16,30,139,139,1.1004,60,58,21
0313794b-101c-4708-ba1c-abb967de4325,1/15/16,30,43,43,0.44143,10,24,9
0313794b-101c-4708-ba1c-abb967de4325,1/18/16,30,50,50,0.40149,19,17,14
0313794b-101c-4708-ba1c-abb967de4325,1/21/16,30,93,93,0.85839,41,18,34
0313794b-101c-4708-ba1c-abb967de4325,1/25/16,30,33,33,0.64465,11,7,15
0313794b-101c-4708-ba1c-abb967de4325,1/26/16,30,94,94,0.70928,56,17,21
0313794b-101c-4708-ba1c-abb967de4325,1/27/16,30,84,84,0.28992,28,21,35
0313794b-101c-4708-ba1c-abb967de4325,1/30/16,30,132,132,1.21734,109,12,11
0313794b-101c-4708-ba1c-abb967de4325,2/2/16,30,164,164,0.60797,91,54,19
0313794b-101c-4708-ba1c-abb967de4325,2/7/16,30,127,127,0.90778,45,52,30
0313794b-101c-4708-ba1c-abb967de4325,2/8/16,30,135,135,0.64204,51,61,23
0313794b-101c-4708-ba1c-abb967de4325,2/9/16,30,126,126,0.98489,33,73,20
0313794b-101c-4708-ba1c-abb967de4325,2/15/16,30,85,85,0.46733,40,21,24
0313794b-101c-4708-ba1c-abb967de4325,2/16/16,30,154,154,1.30915,56,81,17
0313794b-101c-4708-ba1c-abb967de4325,2/19/16,30,97,97,0.66568,33,37,27
0313794b-101c-4708-ba1c-abb967de4325,2/20/16,30,123,123,1.02052,64,22,37
0313794b-101c-4708-ba1c-abb967de4325,2/24/16,30,128,128,1.73207,45,73,10
0313794b-101c-4708-ba1c-abb967de4325,2/25/16,30,71,71,0.95459,39,22,10
0313794b-101c-4708-ba1c-abb967de4325,2/26/16,30,224,224,1.53972,147,35,42
0313794b-101c-4708-ba1c-abb967de4325,2/29/16,30,105,105,0.92271,51,23,31
0313794b-101c-4708-ba1c-abb967de4325,3/2/16,30,177,177,0.89274,93,68,16
0313794b-101c-4708-ba1c-abb967de4325,3/3/16,30,154,154,2.27388,40,102,12
