id,date,jersey,rhie_bout_recovery_max,rhie_bout_recovery_min,rhie_bout_recovery_mean,rhie_effort_duration_max,rhie_effort_duration_min,rhie_effort_duration_max,rhie_effort_per_bout,rhie_effort_per_bout_max,rhie_effort_recovery_min,rhie_effort_recovery_mean,rhie_total_bouts,rhie_efforts_per_bout_min
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/1/17,5,927,0,379.59999,0:00:00,0:00:00,19,4.1,8,0,3.56098,10,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/4/17,5,1618,0,306.73334,0:00:00,0:00:00,20,3.8,6,0,3.12281,15,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/7/17,5,1000,0,222.14815,0:00:00,0:00:00,20,5,33,0,2.37037,27,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/8/17,5,785,0,248.90476,0:00:00,0:00:00,20,4,7,0,3.19048,21,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/9/17,5,185,0,100.6,0:00:00,0:00:00,20,4,7,0,2.15,5,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/10/17,5,1061,0,173.25714,0:00:00,0:00:00,20,4,10,0,2.36429,35,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/11/17,5,910,0,635,0:00:00,0:00:00,0,3,3,0,0,2,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/12/17,5,448,0,198.71429,0:00:00,0:00:00,13,4,7,0,1.10714,7,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/13/17,5,1266,0,173.16129,0:00:00,0:00:00,19,4.58065,10,0,2.52817,31,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/15/17,5,832,0,212.36363,0:00:00,0:00:00,19,5.13636,10,0,2.52212,22,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/16/17,5,1103,79,389,0:00:00,0:00:00,18,3.28571,4,0,2.26087,7,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/17/17,5,984,0,258.71429,0:00:00,0:00:00,17,4.85714,9,0,2.67647,7,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/18/17,5,1101,0,240,0:00:00,0:00:00,19,4.09091,5,0,2.64444,11,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/19/17,5,1429,0,349,0:00:00,0:00:00,13,4,6,0,1.375,8,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/21/17,5,2007,0,407.45454,0:00:00,0:00:00,13,3.72727,5,0,0.7561,11,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/23/17,5,1130,0,380.42857,0:00:00,0:00:00,17,3.71429,5,0,1.92308,7,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/24/17,5,975,0,181.77777,0:00:00,0:00:00,20,4.05556,8,0,2.45205,18,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/26/17,5,887,0,254.54546,0:00:00,0:00:00,16,4.63636,14,0,1.47059,11,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/27/17,5,3603,0,358.8889,0:00:00,0:00:00,18,4.83333,9,0,2.96552,18,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/28/17,5,1426,0,207.16667,0:00:00,0:00:00,20,4.25,11,0,3.05882,24,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/30/17,5,929,0,435.11111,0:00:00,0:00:00,17,3.44444,4,0,1.67742,9,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/1/17,5,1463,0,282.66667,0:00:00,0:00:00,20,4.90476,23,0,1.66019,21,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/3/17,5,1401,0,190.375,0:00:00,0:00:00,20,4.41667,8,0,3.5566,24,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/8/17,5,1350,0,317.16667,0:00:00,0:00:00,18,4.16667,8,0,3.32,6,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/10/17,5,714,0,270.54545,0:00:00,0:00:00,18,4.63636,12,0,2.52941,11,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/11/17,5,1471,0,221.72414,0:00:00,0:00:00,20,4.44828,9,0,2.94574,29,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/12/17,5,1662,0,253.69231,0:00:00,0:00:00,17,4.53846,7,0,1.22034,13,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/13/17,5,391,0,207.85715,0:00:00,0:00:00,15,3.71429,6,0,1.84615,7,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/16/17,5,2258,21,572.79169,0:00:00,0:00:00,19,5.20833,17,0,4.464,24,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/20/17,5,4187,27,599.34998,0:00:00,0:00:00,20,3.75,6,0,4.82667,20,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/21/17,5,900,0,324.5,0:00:00,0:00:00,19,4.4,7,0,4.22727,10,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/22/17,5,1349,0,186.21429,0:00:00,0:00:00,17,5.35714,10,0,0.81333,14,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/26/17,5,3066,26,575.125,0:00:00,0:00:00,19,4.25,7,0,4.98529,16,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/27/17,5,1340,0,277,0:00:00,0:00:00,20,3.95238,9,0,3.06024,21,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/29/17,5,2358,0,1300.5,0:00:00,0:00:00,0,4,4,0,0,2,4
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/30/17,5,834,0,208.45455,0:00:00,0:00:00,20,4.13636,7,0,1.72527,22,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/31/17,5,362,0,193,0:00:00,0:00:00,20,4.6,10,0,7.3913,5,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/5/18,5,1463,0,268.37037,0:00:00,0:00:00,20,5.66667,19,0,3.81046,27,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/8/18,5,919,0,157.15385,0:00:00,0:00:00,20,6.07692,11,0,3.56962,13,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/12/18,5,1150,0,337.61539,0:00:00,0:00:00,20,4.84615,11,0,4.38095,13,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/13/18,5,1420,0,242.0625,0:00:00,0:00:00,20,4.5625,9,0,4.68493,16,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/16/18,5,1167,0,387.76923,0:00:00,0:00:00,19,6,23,0,4.12821,13,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/17/18,5,1411,0,185.83333,0:00:00,0:00:00,19,6.04167,19,0,2.29655,24,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/20/18,5,2285,22,485.76923,0:00:00,0:00:00,20,4.26923,11,0,3.63964,26,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/22/18,5,756,0,189.2,0:00:00,0:00:00,18,3.3,4,0,3,10,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/23/18,5,3728,48,561.57892,0:00:00,0:00:00,20,4.73684,12,0,4.35556,19,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/26/18,5,1097,0,447.29999,0:00:00,0:00:00,17,3.7,5,0,2.56757,10,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/28/18,5,653,0,227.125,0:00:00,0:00:00,20,4.125,8,0,1.9697,8,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/29/18,5,1705,0,298.94737,0:00:00,0:00:00,18,4.36842,11,0,1.55422,19,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/30/18,5,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/31/18,5,243,22,134.75,0:00:00,0:00:00,19,3.75,6,0,4.66667,4,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/1/18,5,1471,0,247.42105,0:00:00,0:00:00,20,4.60526,16,0,3.61143,38,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/3/18,5,1351,0,242.72223,0:00:00,0:00:00,19,6,18,0,2.32407,18,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/4/18,5,1830,0,248.42105,0:00:00,0:00:00,19,6.05263,21,0,3.56522,19,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/8/18,5,2165,21,639.59998,0:00:00,0:00:00,20,5.3,15,0,4.16038,20,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/9/18,5,383,35,167.42857,0:00:00,0:00:00,20,5,8,0,7.88571,7,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/10/18,5,1615,0,213.375,0:00:00,0:00:00,20,5,10,0,2.05,24,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/13/18,5,2551,21,415.10812,0:00:00,0:00:00,20,5.24324,13,0,4.70619,37,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/15/18,5,1074,0,467.12498,0:00:00,0:00:00,17,3.375,5,0,1.81481,8,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/16/18,5,1727,0,338.81818,0:00:00,0:00:00,14,6.45455,23,0,2.28169,11,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/17/18,5,1596,0,207.03703,0:00:00,0:00:00,20,4.14815,11,0,2.21429,27,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/19/18,5,1496,0,244.6,0:00:00,0:00:00,20,5.1,13,0,1.65686,20,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/22/18,5,1415,0,210.46429,0:00:00,0:00:00,20,4.78571,16,0,2.55224,28,3
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/25/18,5,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/28/18,5,427,0,201.4,0:00:00,0:00:00,20,3.6,4,0,1.66667,5,3
f7964398-11c7-4287-9578-2698d6240e00,6/20/17,11,703,23,84.74468,0:00:00,0:00:00,20,5.02128,14,0,2.5,47,3
f7964398-11c7-4287-9578-2698d6240e00,6/22/17,11,272,33,124.05556,0:00:00,0:00:00,20,5.22222,9,0,1.71277,18,3
f7964398-11c7-4287-9578-2698d6240e00,6/27/17,11,394,0,127.33333,0:00:00,0:00:00,20,5.875,17,0,2.58156,24,0
f7964398-11c7-4287-9578-2698d6240e00,6/29/17,11,649,0,152.52941,0:00:00,0:00:00,14,5.29412,10,0,1.34444,17,0
f7964398-11c7-4287-9578-2698d6240e00,6/30/17,11,834,0,172.17647,0:00:00,0:00:00,20,5.76471,10,0,1.16327,17,0
f7964398-11c7-4287-9578-2698d6240e00,7/6/17,11,474,0,246.33333,0:00:00,0:00:00,20,4.44444,7,0,4.975,9,3
f7964398-11c7-4287-9578-2698d6240e00,7/11/17,11,292,0,153.90909,0:00:01,0:00:00,8,3.36364,4,0,1.27027,11,3
f7964398-11c7-4287-9578-2698d6240e00,7/17/17,11,652,0,173.19231,0:00:00,0:00:00,20,5.69231,20,0,3.47297,26,3
f7964398-11c7-4287-9578-2698d6240e00,7/18/17,11,884,0,174.34483,0:00:00,0:00:00,20,5.72414,17,0,5.03614,29,3
f7964398-11c7-4287-9578-2698d6240e00,7/24/17,11,523,0,123.19048,0:00:00,0:00:00,20,5.38095,18,0,3.79646,21,3
f7964398-11c7-4287-9578-2698d6240e00,7/25/17,11,398,0,205.81818,0:00:00,0:00:00,19,5,9,0,5.67273,11,3
f7964398-11c7-4287-9578-2698d6240e00,9/19/17,11,479,0,146.52381,0:00:00,0:00:00,18,5.80952,12,0,1.14754,21,0
f7964398-11c7-4287-9578-2698d6240e00,9/20/17,11,629,0,181.66667,0:00:00,0:00:00,18,3.41667,5,0,1.04878,12,3
f7964398-11c7-4287-9578-2698d6240e00,9/25/17,11,387,21,99.24074,0:00:00,0:00:00,19,5.27778,10,0,1.20351,54,3
f7964398-11c7-4287-9578-2698d6240e00,9/26/17,11,3277,29,447.66666,0:00:00,0:00:00,20,4.42857,10,0,4.52688,21,3
f7964398-11c7-4287-9578-2698d6240e00,9/27/17,11,1253,0,275.46667,0:00:00,0:00:00,17,5,9,0,2.06667,15,3
f7964398-11c7-4287-9578-2698d6240e00,9/29/17,11,598,0,231.47826,0:00:00,0:00:00,17,4,8,0,2.27174,23,3
f7964398-11c7-4287-9578-2698d6240e00,9/30/17,11,1134,0,245.04,0:00:00,0:00:00,19,3.6,6,0,2.61111,25,3
f7964398-11c7-4287-9578-2698d6240e00,10/2/17,11,1368,0,260.08696,0:00:01,0:00:00,19,4.69565,13,0,2.9537,23,3
f7964398-11c7-4287-9578-2698d6240e00,10/3/17,11,894,0,161.2,0:00:03,0:00:00,20,5.06667,16,0,5.84868,30,3
f7964398-11c7-4287-9578-2698d6240e00,10/5/17,11,552,0,134.5,0:00:00,0:00:00,16,6.2,14,0,2.46774,10,4
f7964398-11c7-4287-9578-2698d6240e00,10/6/17,11,1837,0,342.83333,0:00:00,0:00:00,19,4.11111,7,0,2.83784,18,3
f7964398-11c7-4287-9578-2698d6240e00,10/9/17,11,1055,0,300.59091,0:00:11,0:00:00,20,5.18182,24,0,2.49123,22,3
f7964398-11c7-4287-9578-2698d6240e00,10/10/17,11,1032,0,194.95652,0:00:00,0:00:00,20,4.52174,25,0,3.45192,23,3
f7964398-11c7-4287-9578-2698d6240e00,10/12/17,11,940,0,330.31819,0:00:00,0:00:00,18,4.5,27,0,3.17172,22,3
f7964398-11c7-4287-9578-2698d6240e00,10/13/17,11,606,0,185.66667,0:00:00,0:00:00,20,4.53333,10,0,3.70588,15,3
f7964398-11c7-4287-9578-2698d6240e00,10/16/17,11,309,0,84.97059,0:00:00,0:00:00,17,5.58824,17,0,1.44737,34,0
f7964398-11c7-4287-9578-2698d6240e00,10/17/17,11,821,0,153.03571,0:00:01,0:00:00,19,5.96429,26,0,4.1976,28,3
f7964398-11c7-4287-9578-2698d6240e00,10/18/17,11,789,0,204.2381,0:00:00,0:00:00,20,3.66667,8,0,2.38961,21,3
f7964398-11c7-4287-9578-2698d6240e00,10/21/17,11,528,0,292.875,0:00:00,0:00:00,20,3.5,7,0,1.57143,8,3
f7964398-11c7-4287-9578-2698d6240e00,10/23/17,11,815,0,169.17143,0:00:00,0:00:00,20,4.42857,10,0,3.94194,35,3
f7964398-11c7-4287-9578-2698d6240e00,10/24/17,11,1860,0,269.05882,0:00:00,0:00:00,19,4.35294,10,0,3.87838,17,3
f7964398-11c7-4287-9578-2698d6240e00,10/25/17,11,1359,37,342.40001,0:00:00,0:00:00,20,3.73333,6,0,5.30357,15,3
f7964398-11c7-4287-9578-2698d6240e00,10/26/17,11,891,0,204.6875,0:00:00,0:00:00,20,3.5,5,0,2.16071,16,3
f7964398-11c7-4287-9578-2698d6240e00,10/27/17,11,863,0,388.6,0:00:00,0:00:00,18,4.6,16,0,4.23913,10,3
f7964398-11c7-4287-9578-2698d6240e00,10/28/17,11,1792,0,247.94118,0:00:00,0:00:00,20,4.29412,8,0,2.32877,17,3
f7964398-11c7-4287-9578-2698d6240e00,10/30/17,11,608,0,175.4,0:00:00,0:00:00,14,3.2,4,0,1.65625,10,3
f7964398-11c7-4287-9578-2698d6240e00,10/31/17,11,743,0,477.57144,0:00:00,0:00:00,4,3.42857,4,0,0.45833,7,3
f7964398-11c7-4287-9578-2698d6240e00,11/1/17,11,1194,0,312.68182,0:00:00,0:00:00,20,3.5,5,0,3.25974,22,0
f7964398-11c7-4287-9578-2698d6240e00,11/2/17,11,474,0,174.35714,0:00:00,0:00:00,17,4.07143,7,0,0.85965,14,0
f7964398-11c7-4287-9578-2698d6240e00,11/4/17,11,948,0,206.14286,0:00:00,0:00:00,19,6.85714,17,0,3.08333,14,0
f7964398-11c7-4287-9578-2698d6240e00,11/7/17,11,712,0,177,0:00:00,0:00:00,20,4.06667,11,0,5.18852,30,3
f7964398-11c7-4287-9578-2698d6240e00,11/8/17,11,939,0,213.38462,0:00:00,0:00:00,20,10.92308,37,0,4.43662,13,0
f7964398-11c7-4287-9578-2698d6240e00,11/9/17,11,865,0,314.16667,0:00:00,0:00:00,19,6.75,20,0,2.51852,12,0
f7964398-11c7-4287-9578-2698d6240e00,11/10/17,11,1084,0,234.28571,0:00:01,0:00:00,12,4.5,9,0,0.8254,14,0
f7964398-11c7-4287-9578-2698d6240e00,11/11/17,11,1302,0,380.33333,0:00:00,0:00:00,18,5.22222,11,0,2.7234,9,0
f7964398-11c7-4287-9578-2698d6240e00,11/12/17,11,615,0,194,0:00:00,0:00:00,17,5,21,0,1.37143,14,0
f7964398-11c7-4287-9578-2698d6240e00,11/13/17,11,1315,0,283,0:00:01,0:00:00,18,4.44444,9,0,1,9,0
f7964398-11c7-4287-9578-2698d6240e00,11/14/17,11,595,27,280.39999,0:00:00,0:00:00,18,10.4,21,0,2.80769,5,6
f7964398-11c7-4287-9578-2698d6240e00,11/15/17,11,1163,0,260.5,0:00:01,0:00:00,15,6.66667,22,0,0.9125,12,0
f7964398-11c7-4287-9578-2698d6240e00,11/16/17,11,895,0,227.66667,0:00:00,0:00:00,11,5.5,15,0,1.06061,6,0
f7964398-11c7-4287-9578-2698d6240e00,11/17/17,11,375,0,194.75,0:00:00,0:00:00,18,6.25,12,0,4,4,0
f7964398-11c7-4287-9578-2698d6240e00,11/18/17,11,614,0,315,0:00:00,0:00:00,9,3,3,0,1.08333,4,0
f7964398-11c7-4287-9578-2698d6240e00,11/19/17,11,923,0,386.85715,0:00:00,0:00:00,20,3.57143,5,0,1.88,7,0
f7964398-11c7-4287-9578-2698d6240e00,11/21/17,11,1063,0,261.70968,0:00:00,0:00:00,18,6.83871,27,0,2.09434,31,0
f7964398-11c7-4287-9578-2698d6240e00,11/22/17,11,776,0,182.42424,0:00:00,0:00:00,20,6.51515,20,0,4.08837,33,0
f7964398-11c7-4287-9578-2698d6240e00,11/23/17,11,860,0,549.66667,0:00:00,0:00:00,16,4.33333,6,0,2.96154,6,0
f7964398-11c7-4287-9578-2698d6240e00,11/24/17,11,761,0,139.58333,0:00:01,0:00:00,20,6,25,0,4.68056,24,0
f7964398-11c7-4287-9578-2698d6240e00,11/26/17,11,1144,0,421.78571,0:00:00,0:00:00,17,3.5,6,0,1.4898,14,0
f7964398-11c7-4287-9578-2698d6240e00,11/27/17,11,3941,0,347.12501,0:00:00,0:00:00,19,12.3125,28,0,3.83249,16,0
f7964398-11c7-4287-9578-2698d6240e00,11/28/17,11,1178,0,180.19048,0:00:00,0:00:00,20,6.66667,18,0,4.07857,21,3
f7964398-11c7-4287-9578-2698d6240e00,11/29/17,11,1317,0,332.33334,0:00:00,0:00:00,7,4,6,0,1,6,3
f7964398-11c7-4287-9578-2698d6240e00,11/30/17,11,1255,0,448.77778,0:00:00,0:00:00,13,3.55556,6,0,1.3125,9,3
f7964398-11c7-4287-9578-2698d6240e00,12/1/17,11,1154,0,272.63636,0:00:01,0:00:00,20,5,11,0,7.23636,11,3
f7964398-11c7-4287-9578-2698d6240e00,12/2/17,11,876,0,316,0:00:00,0:00:00,20,4.16667,5,0,4.4,6,3
f7964398-11c7-4287-9578-2698d6240e00,12/3/17,11,1189,0,283,0:00:00,0:00:00,20,4.72727,14,0,5.30769,11,3
f7964398-11c7-4287-9578-2698d6240e00,12/6/17,11,780,0,205.16,0:00:00,0:00:00,20,4.08,8,0,3.06863,25,3
f7964398-11c7-4287-9578-2698d6240e00,12/8/17,11,1389,0,414.8,0:00:00,0:00:00,20,6.6,25,0,3.95455,10,3
f7964398-11c7-4287-9578-2698d6240e00,12/11/17,11,622,0,183.48485,0:00:01,0:00:00,20,4.0303,8,0,4.45113,33,3
f7964398-11c7-4287-9578-2698d6240e00,12/12/17,11,383,0,139.5,0:00:00,0:00:00,18,7.60714,20,0,2.68075,28,3
f7964398-11c7-4287-9578-2698d6240e00,12/13/17,11,657,0,179,0:00:00,0:00:00,19,4,12,0,1.9375,12,3
f7964398-11c7-4287-9578-2698d6240e00,12/14/17,11,262,0,82.78947,0:00:00,0:00:00,19,7.31579,14,0,5.43165,19,3
f7964398-11c7-4287-9578-2698d6240e00,12/16/17,11,3201,21,737.21051,0:00:00,0:00:00,20,5.10526,9,0,7.56701,19,3
f7964398-11c7-4287-9578-2698d6240e00,12/18/17,11,1026,0,199.73333,0:00:00,0:00:00,15,9,59,0,3.33333,15,3
f7964398-11c7-4287-9578-2698d6240e00,12/19/17,11,1200,0,300.4375,0:00:01,0:00:00,20,4.25,11,0,3.97059,16,3
f7964398-11c7-4287-9578-2698d6240e00,12/20/17,11,3944,23,1026.33337,0:00:00,0:00:00,20,5.58333,12,0,8.02985,12,3
f7964398-11c7-4287-9578-2698d6240e00,12/21/17,11,2570,0,432.83334,0:00:00,0:00:00,18,3.58333,7,0,1.34884,12,3
f7964398-11c7-4287-9578-2698d6240e00,12/22/17,11,1194,0,197,0:00:00,0:00:00,15,4,8,0,2.925,10,3
f7964398-11c7-4287-9578-2698d6240e00,12/26/17,11,2119,21,315.25925,0:00:00,0:00:00,20,4.81481,11,0,5.23846,27,3
f7964398-11c7-4287-9578-2698d6240e00,12/27/17,11,475,0,169.11765,0:00:01,0:00:00,20,3.91176,6,0,2.78947,34,3
f7964398-11c7-4287-9578-2698d6240e00,12/28/17,11,913,0,294.5,0:00:00,0:00:00,19,3.91667,9,0,3.25532,24,3
f7964398-11c7-4287-9578-2698d6240e00,12/29/17,11,2308,0,410.92308,0:00:00,0:00:00,20,3.53846,6,0,2.97826,13,3
f7964398-11c7-4287-9578-2698d6240e00,12/30/17,11,669,0,211.9375,0:00:02,0:00:00,19,4.75,13,0,3.34211,16,3
f7964398-11c7-4287-9578-2698d6240e00,12/31/17,11,355,0,186.85714,0:00:00,0:00:00,20,3.42857,4,0,3.70833,7,3
f7964398-11c7-4287-9578-2698d6240e00,1/1/18,11,1353,0,469.375,0:00:00,0:00:00,16,3.5,4,0,2.39286,8,3
f7964398-11c7-4287-9578-2698d6240e00,1/2/18,11,1248,0,190,0:00:01,0:00:00,15,4.92857,13,0,3.42029,14,3
f7964398-11c7-4287-9578-2698d6240e00,1/5/18,11,1272,0,228,0:00:00,0:00:00,20,10.25,45,0,4.19512,20,3
f7964398-11c7-4287-9578-2698d6240e00,1/7/18,11,955,0,294.46666,0:00:00,0:00:00,20,3.46667,5,0,2.55769,15,3
f7964398-11c7-4287-9578-2698d6240e00,1/8/18,11,931,0,228.7,0:00:00,0:00:00,20,4.25,18,0,1.92941,20,3
f7964398-11c7-4287-9578-2698d6240e00,1/10/18,11,1088,0,274.44445,0:00:02,0:00:00,20,5,17,0,4.04444,18,3
f7964398-11c7-4287-9578-2698d6240e00,1/12/18,11,677,0,186.21739,0:00:00,0:00:00,20,6.52174,16,0,4.21333,23,3
f7964398-11c7-4287-9578-2698d6240e00,1/13/18,11,706,0,154.16667,0:00:00,0:00:00,20,6.7,32,0,4.23881,30,3
f7964398-11c7-4287-9578-2698d6240e00,1/16/18,11,819,0,228.21739,0:00:00,0:00:00,20,5.73913,18,0,3.97727,23,3
f7964398-11c7-4287-9578-2698d6240e00,1/17/18,11,1189,0,266.4,0:00:02,0:00:00,20,4.8,8,0,3.15278,15,3
f7964398-11c7-4287-9578-2698d6240e00,1/18/18,11,854,57,296.46155,0:00:00,0:00:00,18,4.46154,8,0,4.12069,13,3
f7964398-11c7-4287-9578-2698d6240e00,1/19/18,11,1032,0,262.6,0:00:00,0:00:00,17,4.93333,14,0,3.33784,15,3
f7964398-11c7-4287-9578-2698d6240e00,1/20/18,11,4523,47,623,0:00:01,0:00:00,19,4.25,9,0,4.47059,24,3
f7964398-11c7-4287-9578-2698d6240e00,1/22/18,11,853,0,337.4,0:00:00,0:00:00,18,5.5,19,0,2.03636,10,3
f7964398-11c7-4287-9578-2698d6240e00,1/23/18,11,5371,26,1085.66663,0:00:00,0:00:00,19,5.66667,16,0,6.35294,12,3
f7964398-11c7-4287-9578-2698d6240e00,1/26/18,11,1173,0,300.10527,0:00:00,0:00:00,20,3.84211,8,0,2.39726,19,3
f7964398-11c7-4287-9578-2698d6240e00,1/27/18,11,864,0,192.95652,0:00:00,0:00:00,17,5.6087,11,0,2.68992,23,3
f7964398-11c7-4287-9578-2698d6240e00,1/28/18,11,1193,0,557.5,0:00:00,0:00:00,1,4,6,0,0.125,4,3
f7964398-11c7-4287-9578-2698d6240e00,1/29/18,11,824,0,290,0:00:00,0:00:00,18,4.42857,10,0,4,7,3
f7964398-11c7-4287-9578-2698d6240e00,1/30/18,11,1162,0,164.24001,0:00:00,0:00:00,19,3.76,7,0,3.03191,25,3
f7964398-11c7-4287-9578-2698d6240e00,1/31/18,11,1526,0,573.5,0:00:00,0:00:00,15,5.75,13,0,0.73913,4,3
f7964398-11c7-4287-9578-2698d6240e00,2/1/18,11,1188,0,318.08333,0:00:00,0:00:00,20,5.16667,16,0,4.80645,12,3
f7964398-11c7-4287-9578-2698d6240e00,2/3/18,11,455,0,173,0:00:00,0:00:00,4,4.2,7,0,0.33333,5,3
f7964398-11c7-4287-9578-2698d6240e00,2/4/18,11,1850,0,240,0:00:00,0:00:00,19,6.23077,22,0,5.7037,13,3
f7964398-11c7-4287-9578-2698d6240e00,2/5/18,11,681,0,178.90909,0:00:00,0:00:00,20,5.45455,16,0,3.41667,22,3
f7964398-11c7-4287-9578-2698d6240e00,2/6/18,11,1302,0,461.16667,0:00:00,0:00:00,16,4.16667,7,0,2,6,3
f7964398-11c7-4287-9578-2698d6240e00,2/8/18,11,2469,21,351.52777,0:00:00,0:00:00,20,5.75,24,0,4.27536,36,3
f7964398-11c7-4287-9578-2698d6240e00,2/9/18,11,309,27,135.17647,0:00:00,0:00:00,19,4.64706,10,0,5.40506,17,3
f7964398-11c7-4287-9578-2698d6240e00,2/10/18,11,1816,0,379.42858,0:00:00,0:00:00,20,3.21429,4,0,2.8,14,3
f7964398-11c7-4287-9578-2698d6240e00,2/12/18,11,838,0,276,0:00:00,0:00:00,19,5,10,0,0.775,8,3
f7964398-11c7-4287-9578-2698d6240e00,2/13/18,11,2544,27,614.41669,0:00:00,0:00:00,20,4.83333,15,0,5.11207,24,3
f7964398-11c7-4287-9578-2698d6240e00,2/15/18,11,1579,0,304.57894,0:00:00,0:00:00,20,4.15789,10,0,2.62025,19,3
f7964398-11c7-4287-9578-2698d6240e00,2/16/18,11,914,0,169.78947,0:00:00,0:00:00,19,5.89474,17,0,4.96429,19,3
f7964398-11c7-4287-9578-2698d6240e00,2/17/18,11,865,0,213.66667,0:00:01,0:00:00,20,4.7,10,0,3.1773,30,3
f7964398-11c7-4287-9578-2698d6240e00,2/19/18,11,918,0,233.04348,0:00:01,0:00:00,20,3.73913,7,0,3.7907,23,3
f7964398-11c7-4287-9578-2698d6240e00,2/22/18,11,1250,0,330.125,0:00:01,0:00:00,20,5.3125,21,0,1.74118,16,3
f7964398-11c7-4287-9578-2698d6240e00,2/24/18,11,845,0,154.28571,0:00:00,0:00:00,20,8.64286,23,0,4.47934,14,3
f7964398-11c7-4287-9578-2698d6240e00,2/25/18,11,3082,32,690.77777,0:00:00,0:00:00,18,3.77778,5,0,4.05882,18,3
f7964398-11c7-4287-9578-2698d6240e00,2/27/18,11,823,0,248.68,0:00:00,0:00:00,20,6.04,35,0,5.40397,25,3
f7964398-11c7-4287-9578-2698d6240e00,2/28/18,11,592,0,109.55555,0:00:00,0:00:00,17,6.05556,18,0,2.73395,18,3
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/21/16,12,324,0,101.5,0:00:00,0:00:00,20,4.46154,8,0,1.25862,26,0
