id,date,Jersey,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,07/18/2017 - Jordan Ash,23,656,43,43,117,496,4.41606,6,9,34,16,26,95
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,07/24/2017 - Jordan Ash,23,763,66,66,155,542,6.3405,10,26,53,25,37,86
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,07/25/2017 - Jordan Ash,23,627,49,49,129,449,4.27601,5,12,29,22,35,80
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/15/2017 - Jordan Ash,23,662,47,47,111,504,4.34082,2,10,42,16,20,87
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/19/2017 - Jordan Ash,23,409,35,35,69,305,4.83043,3,8,30,11,17,59
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/20/2017 - Jordan Ash,23,542,57,57,115,370,6.2785,9,15,38,25,33,66
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/25/2017 - Jordan Ash,23,611,53,53,126,432,5.23257,5,12,18,18,33,91
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/26/2017 - Jordan Ash,23,714,54,54,148,512,3.66561,8,12,45,14,31,89
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/27/2017 - Jordan Ash,23,537,33,33,108,396,3.87363,9,5,29,8,28,76
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/29/2017 - Jordan Ash,23,803,77,77,155,571,6.77793,5,22,66,21,36,71
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,09/30/2017 - Jordan Ash,23,683,62,62,114,507,6.19109,9,15,55,18,30,95
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/02/2017 - Jordan Ash,23,978,90,90,142,746,5.89031,18,11,68,26,34,150
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/03/2017 - Jordan Ash,23,1032,87,87,177,768,7.50851,14,17,66,22,41,146
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/05/2017 - Jordan Ash,23,849,61,61,180,608,6.81512,5,18,52,23,32,95
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/06/2017 - Jordan Ash,23,1137,97,97,233,807,6.46001,17,29,84,31,81,176
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/09/2017 - Jordan Ash,23,0,0,0,0,0,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/10/2017 - Jordan Ash,23,959,110,110,180,669,6.47755,17,24,64,26,49,131
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/12/2017 - Jordan Ash,23,1199,78,78,222,899,6.92484,11,16,73,20,53,129
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/13/2017 - Jordan Ash,23,691,42,42,113,536,5.95016,10,11,52,8,23,99
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/18/2017 - Jordan Ash,23,375,19,19,67,289,2.9709,0,3,16,4,21,69
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/21/2017 - Jordan Ash,23,593,44,44,91,458,4.42938,9,13,36,12,27,114
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/23/2017 - Jordan Ash,23,1145,79,79,208,858,6.87229,28,46,180,7,20,75
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/24/2017 - Jordan Ash,23,998,49,49,161,788,6.16648,7,24,55,18,40,125
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/25/2017 - Jordan Ash,23,876,49,49,209,618,5.4739,5,13,45,16,68,134
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/26/2017 - Jordan Ash,23,922,49,49,147,726,7.11544,11,12,51,15,54,128
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/27/2017 - Jordan Ash,23,687,31,31,117,539,4.80286,5,18,43,10,27,90
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/28/2017 - Jordan Ash,23,771,74,74,128,569,5.39944,9,18,47,21,22,135
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/30/2017 - Jordan Ash,23,884,67,67,170,647,6.56867,17,22,72,16,47,119
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,10/31/2017 - Jordan Ash,23,805,46,46,117,642,5.03777,8,7,34,11,28,119
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/01/2017 - Jordan Ash,23,991,55,55,161,775,4.90808,5,11,67,18,48,133
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/03/2017 - Jordan Ash,23,696,49,49,146,501,5.36612,8,11,37,18,46,100
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/04/2017 - Jordan Ash,23,564,34,34,103,427,3.47547,3,7,44,16,30,96
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/07/2017 - Jordan Ash,23,1189,77,77,230,882,7.43731,6,22,62,31,70,197
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/08/2017 - Jordan Ash,23,929,47,47,138,744,6.08614,7,19,55,15,30,134
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/09/2017 - Jordan Ash,23,800,40,40,128,632,5.9054,4,17,51,15,26,129
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/10/2017 - Jordan Ash,23,527,29,29,75,423,2.93076,5,12,61,6,13,102
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/11/2017 - Jordan Ash,23,793,49,49,152,592,6.8093,2,17,37,15,29,86
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/12/2017 - Jordan Ash,23,852,51,51,106,695,5.07913,8,12,46,13,28,161
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/13/2017 - Jordan Ash,23,415,28,28,57,330,2.66424,4,12,31,11,15,74
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/14/2017 - Jordan Ash,23,218,15,15,58,145,7.6073,0,2,11,1,19,33
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/15/2017 - Jordan Ash,23,387,21,21,62,304,2.23119,3,5,43,10,14,82
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/16/2017 - Jordan Ash,23,472,28,28,74,370,6.43066,2,7,14,9,14,51
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/17/2017 - Jordan Ash,23,595,36,36,77,482,4.41481,8,7,22,16,13,69
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/18/2017 - Jordan Ash,23,194,14,14,19,161,1.57788,0,3,20,9,5,30
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/19/2017 - Jordan Ash,23,301,13,13,40,248,2.33062,3,5,44,4,14,52
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/21/2017 - Jordan Ash,23,1274,97,97,233,944,4.77658,14,25,79,29,49,172
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/22/2017 - Jordan Ash,23,1363,78,78,212,1073,5.17746,13,21,72,33,47,160
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/23/2017 - Jordan Ash,23,699,29,29,96,574,4.39336,6,8,29,9,17,87
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/24/2017 - Jordan Ash,23,721,21.5,43,103,575,3.67786,6,10,60,15,39,129
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/26/2017 - Jordan Ash,23,951,55,55,162,734,5.43984,9,16,48,19,41,126
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/27/2017 - Jordan Ash,23,636,42,42,85,509,3.40197,7,12,41,17,23,74
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/28/2017 - Jordan Ash,23,957,33.5,67,167,723,4.80824,14,24,77,16,39,149
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/29/2017 - Jordan Ash,23,279,11,11,51,217,3.08035,4,5,12,3,7,40
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,11/30/2017 - Jordan Ash,23,696,46,46,103,547,3.79239,10,9,37,16,28,89
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/01/2017 - Jordan Ash,23,607,32,32,92,483,3.3016,4,7,45,11,29,113
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/02/2017 - Jordan Ash,23,214,9,9,30,175,4.31452,1,5,18,4,8,36
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/03/2017 - Jordan Ash,23,325,14,14,46,265,1.92707,4,2,32,5,10,70
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/06/2017 - Jordan Ash,23,1260,120,120,242,898,6.5196,19,22,76,34,67,152
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/08/2017 - Jordan Ash,23,566,28,28,99,439,4.60576,5,14,33,13,24,90
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/11/2017 - Jordan Ash,23,1080,29.5,59,177,844,4.27384,5,20,76,17,45,149
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/12/2017 - Jordan Ash,23,847,42,42,131,674,5.90793,7,5,48,8,38,142
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/13/2017 - Jordan Ash,23,394,20,20,55,319,5.1867,4,8,33,8,6,59
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/14/2017 - Jordan Ash,23,400,8.5,17,55,328,4.09615,1,4,30,9,19,61
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/16/2017 - Jordan Ash,23,761,55,55,127,579,2.82847,12,25,74,18,34,107
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/18/2017 - Jordan Ash,23,925,63,63,148,714,6.722,14,16,74,16,23,126
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/19/2017 - Jordan Ash,23,837,71,71,130,636,5.05079,14,17,69,24,37,125
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/20/2017 - Jordan Ash,23,785,42,42,140,603,2.3728,9,14,59,14,32,114
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/21/2017 - Jordan Ash,23,616,38,38,100,478,4.26313,3,8,46,14,20,84
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/22/2017 - Jordan Ash,23,632,46,46,101,485,5.01388,11,19,38,11,29,97
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/26/2017 - Jordan Ash,23,737,48,48,155,534,4.50856,9,21,67,15,34,91
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/27/2017 - Jordan Ash,23,1295,117,117,253,925,8.21454,14,29,64,44,63,146
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/28/2017 - Jordan Ash,23,1217,104,104,223,890,7.23435,15,31,79,37,68,160
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/29/2017 - Jordan Ash,23,705,43,43,111,551,4.72049,8,9,24,14,23,99
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/30/2017 - Jordan Ash,23,673,50,50,145,478,3.96077,8,21,49,16,38,88
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,12/31/2017 - Jordan Ash,23,598,25,25,108,465,5.73043,3,8,21,8,23,98
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/01/2018 - Jordan Ash,23,1178,60,60,200,918,6.22358,8,12,51,23,53,144
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/02/2018 - Jordan Ash,23,1251,36,72,204,975,5.06318,13,24,82,22,47,180
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/05/2018 - Jordan Ash,23,785,21,42,107,636,3.59436,2,12,72,18,28,145
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/07/2018 - Jordan Ash,23,1032,84,84,177,771,7.36189,7,20,72,27,45,130
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/08/2018 - Jordan Ash,23,838,51,51,150,637,5.22323,4,11,65,18,36,103
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/10/2018 - Jordan Ash,23,670,49,49,104,517,3.48656,4,11,49,22,22,89
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/12/2018 - Jordan Ash,23,964,61,61,173,730,6.77528,7,15,67,32,40,143
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/13/2018 - Jordan Ash,23,791,15.5,31,123,637,4.68603,3,9,30,16,33,105
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/16/2018 - Jordan Ash,23,1161,100,100,196,865,6.42717,15,10,67,42,49,134
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/17/2018 - Jordan Ash,23,311,22,22,44,245,1.85064,3,6,33,9,19,55
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/18/2018 - Jordan Ash,23,499,40,40,105,354,7.15202,14,11,29,11,29,50
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/19/2018 - Jordan Ash,23,753,55,55,125,573,4.2866,8,14,39,27,24,74
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/20/2018 - Jordan Ash,23,476,32,32,66,378,2.00421,6,9,31,13,23,92
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/22/2018 - Jordan Ash,23,863,43,43,141,679,5.69319,6,20,54,16,25,99
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/23/2018 - Jordan Ash,23,556,36,36,86,434,2.10407,5,12,45,14,24,100
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/26/2018 - Jordan Ash,23,931,82,82,166,683,6.96502,10,25,75,30,50,116
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/27/2018 - Jordan Ash,23,0,0,0,0,0,0,0,0,0,0,0,0
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/28/2018 - Jordan Ash,23,557,34,34,67,456,4.79432,8,5,37,6,19,70
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/30/2018 - Jordan Ash,23,500,44,44,113,343,4.4121,9,8,25,10,20,63
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,01/31/2018 - Jordan Ash,23,755,42,42,121,592,6.23821,12,10,45,14,24,98
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/01/2018 - Jordan Ash,23,730,23.5,47,123,560,3.20058,5,14,61,22,30,110
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/03/2018 - Jordan Ash,23,627,53,53,116,458,5.27494,8,14,42,15,24,83
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/04/2018 - Jordan Ash,23,1047,66,66,161,820,6.68983,8,18,57,24,40,146
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/05/2018 - Jordan Ash,23,751,37,37,112,602,4.96539,7,10,48,14,32,121
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/06/2018 - Jordan Ash,23,443,30,30,64,349,2.82706,4,7,36,15,14,76
facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,02/08/2018 - Jordan Ash,23,1,1,1,0,0,0.23346,0,0,0,1,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,06/23/2016 - Barrett Benson,25,962,78,78,174,710,8.48702,26,19,79,17,34,121
84e62cde-4aaa-4da8-b1b4-e845d29177e0,06/24/2016 - Barrett Benson,25,1005,76,76,169,760,4.59729,25,38,84,10,34,153
84e62cde-4aaa-4da8-b1b4-e845d29177e0,06/27/2016 - Barrett Benson,25,876,73,73,170,633,7.45308,16,29,68,12,52,105
84e62cde-4aaa-4da8-b1b4-e845d29177e0,06/29/2016 - Barrett Benson,25,827,66,66,137,624,8.41905,15,16,60,15,23,101
84e62cde-4aaa-4da8-b1b4-e845d29177e0,06/30/2016 - Barrett Benson,25,764,42,42,164,558,9.60916,9,17,59,11,32,90
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/05/2016 - Barrett Benson,25,863,57,57,152,654,7.0767,15,18,83,11,42,143
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/06/2016 - Barrett Benson,25,539,30,30,117,392,6.69569,4,10,35,5,24,72
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/11/2016 - Barrett Benson,25,665,39,39,87,539,6.35024,12,14,55,8,18,88
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/12/2016 - Barrett Benson,25,971,51,51,145,775,10.01623,12,18,66,11,32,141
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/13/2016 - Barrett Benson,25,415,26,26,56,333,6.88938,3,4,27,5,15,62
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/18/2016 - Barrett Benson,25,665,43,43,114,508,7.04146,13,14,39,8,17,91
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/19/2016 - Barrett Benson,25,725,32,32,113,580,7.46776,10,13,40,9,20,87
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/20/2016 - Barrett Benson,25,557,41,41,118,398,7.7694,8,11,48,11,29,85
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/25/2016 - Barrett Benson,25,905,57,57,138,710,8.24983,17,20,76,4,30,132
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/26/2016 - Barrett Benson,25,799,43,43,129,627,11.28157,11,15,54,6,20,113
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/27/2016 - Barrett Benson,25,696,36,36,123,537,7.22484,8,11,48,7,17,115
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/28/2016 - Barrett Benson,25,977,83,83,152,742,9.42527,24,25,79,9,26,116
84e62cde-4aaa-4da8-b1b4-e845d29177e0,07/29/2016 - Barrett Benson,25,761,56,56,125,580,7.10874,12,12,66,8,33,137
84e62cde-4aaa-4da8-b1b4-e845d29177e0,08/28/2016 - Barrett Benson,25,1,1,1,0,0,0.00358,1,0,0,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/15/2016 - Barrett Benson,25,801,55,55,124,622,7.92223,12,10,48,14,20,96
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/16/2016 - Barrett Benson,25,725,49,49,117,559,5.85386,9,19,49,5,20,92
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/17/2016 - Barrett Benson,25,871,64,64,144,663,7.95218,16,18,60,11,31,96
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/19/2016 - Barrett Benson,25,659,40,40,120,499,1.97769,6,16,44,7,19,102
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/20/2016 - Barrett Benson,25,848,62,62,128,658,7.19569,15,11,56,13,27,146
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/22/2016 - Barrett Benson,25,985,59,59,179,747,8.41032,16,22,66,14,43,144
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/24/2016 - Barrett Benson,25,742,44,44,122,576,7.69517,12,22,53,8,21,95
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/26/2016 - Barrett Benson,25,902,62,62,149,691,7.68621,13,15,60,12,32,136
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/28/2016 - Barrett Benson,25,960,56,56,172,732,10.54071,11,22,54,13,41,151
84e62cde-4aaa-4da8-b1b4-e845d29177e0,09/30/2016 - Barrett Benson,25,1369,93,93,233,1043,8.19096,25,18,85,18,53,198
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/01/2016 - Barrett Benson,25,1248,84,84,227,937,7.9199,27,28,79,16,40,143
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/03/2016 - Barrett Benson,25,1275,77,77,190,1008,9.61906,12,20,79,14,34,168
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/04/2016 - Barrett Benson,25,1055,64,64,171,820,6.71863,12,20,49,12,39,157
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/06/2016 - Barrett Benson,25,1175,73,73,198,904,7.84277,16,23,67,13,50,194
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/07/2016 - Barrett Benson,25,879,49,49,132,698,7.54469,11,19,55,12,27,141
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/10/2016 - Barrett Benson,25,1312,75,75,197,1040,8.19594,10,13,67,11,52,240
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/11/2016 - Barrett Benson,25,984,56,56,168,760,7.34836,12,19,65,15,46,170
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/12/2016 - Barrett Benson,25,1403,103,103,241,1059,10.26956,30,22,92,14,70,163
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/14/2016 - Barrett Benson,25,1342,79,79,210,1053,7.03034,15,24,76,8,58,201
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/15/2016 - Barrett Benson,25,0,0,0,0,0,0,0,0,0,0,0,0
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/17/2016 - Barrett Benson,25,1139,89,89,151,899,9.4544,30,20,48,17,23,156
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/18/2016 - Barrett Benson,25,1348,71,71,212,1065,9.53679,28,30,110,6,45,183
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/20/2016 - Barrett Benson,25,1282,37,74,208,1000,9.76808,20,24,94,12,47,179
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/21/2016 - Barrett Benson,25,1001,33,66,170,765,7.73359,16,20,82,12,38,168
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/22/2016 - Barrett Benson,25,1131,57,57,184,890,9.53693,13,32,77,14,33,161
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/24/2016 - Barrett Benson,25,1280,40.5,81,221,978,10.50896,18,29,98,19,42,175
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/25/2016 - Barrett Benson,25,1139,68,68,177,894,7.62501,21,13,81,10,44,178
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/27/2016 - Barrett Benson,25,1155,73,73,180,902,8.27315,24,27,76,11,34,157
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/28/2016 - Barrett Benson,25,854,66,66,136,652,6.117,10,11,58,12,28,128
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/29/2016 - Barrett Benson,25,1429,81,81,243,1105,6.79123,23,26,112,17,50,168
84e62cde-4aaa-4da8-b1b4-e845d29177e0,10/31/2016 - Barrett Benson,25,1026,54,54,156,816,8.57562,9,27,75,11,31,161
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/01/2016 - Barrett Benson,25,1121,73,73,169,879,9.24459,26,20,87,12,32,142
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/02/2016 - Barrett Benson,25,1329,59,59,221,1049,8.65609,11,22,92,13,64,174
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/03/2016 - Barrett Benson,25,864,50,50,121,693,6.08396,10,13,51,4,34,115
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/04/2016 - Barrett Benson,25,874,37,37,145,692,5.94625,8,17,85,5,41,145
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/07/2016 - Barrett Benson,25,1228,74,74,173,981,11.01409,22,21,80,11,24,185
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/08/2016 - Barrett Benson,25,1314,55,55,173,1086,7.81723,16,17,85,14,34,147
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/09/2016 - Barrett Benson,25,1444,79,79,221,1144,9.8557,17,25,94,16,43,212
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/10/2016 - Barrett Benson,25,886,39,39,123,724,6.99701,7,7,46,9,25,140
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/11/2016 - Barrett Benson,25,565,38,38,100,427,3.62546,13,13,53,6,38,116
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/12/2016 - Barrett Benson,25,496,31,31,74,391,5.92139,5,13,33,9,12,64
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/13/2016 - Barrett Benson,25,849,43,43,107,699,5.99114,7,10,66,9,38,105
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/14/2016 - Barrett Benson,25,354,15,15,49,290,2.11449,4,6,48,4,20,102
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/15/2016 - Barrett Benson,25,606,50,50,116,440,7.97377,15,11,34,11,34,126
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/16/2016 - Barrett Benson,25,569,15.5,31,85,453,2.50662,3,11,52,10,31,121
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/19/2016 - Barrett Benson,25,1000,68,68,174,758,6.95088,19,25,79,19,39,155
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/20/2016 - Barrett Benson,25,923,55,55,174,694,6.37725,11,12,45,17,53,166
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/21/2016 - Barrett Benson,25,795,24,48,126,621,3.84306,10,15,58,8,43,144
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/22/2016 - Barrett Benson,25,300,12,12,44,244,2.02748,6,12,34,4,15,88
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/24/2016 - Barrett Benson,25,972,57,57,133,782,7.94692,10,11,65,8,44,131
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/25/2016 - Barrett Benson,25,560,38,38,79,443,3.23762,7,6,63,15,29,120
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/27/2016 - Barrett Benson,25,1110,65,65,187,858,7.23834,15,18,62,15,43,177
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/28/2016 - Barrett Benson,25,465,21,21,72,372,2.78444,6,17,53,4,21,120
84e62cde-4aaa-4da8-b1b4-e845d29177e0,11/30/2016 - Barrett Benson,25,974,50,50,145,779,8.98883,12,14,56,12,54,146
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/01/2016 - Barrett Benson,25,1365,62,62,208,1095,11.01901,16,20,62,15,58,180
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/02/2016 - Barrett Benson,25,1056,49,49,169,838,8.93804,7,16,64,15,52,155
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/03/2016 - Barrett Benson,25,1114,73,73,148,893,6.36579,14,20,91,20,36,189
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/06/2016 - Barrett Benson,25,1406,111,111,244,1051,11.04287,27,35,110,17,56,202
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/07/2016 - Barrett Benson,25,1042,75,75,209,758,9.77379,10,24,86,13,47,199
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/09/2016 - Barrett Benson,25,1306,58,58,197,1051,8.75572,13,19,83,14,51,189
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/10/2016 - Barrett Benson,25,896,57,57,132,707,7.04749,8,12,52,10,45,118
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/11/2016 - Barrett Benson,25,892,55,55,122,715,5.1916,16,11,69,12,34,159
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/13/2016 - Barrett Benson,25,954,63,63,137,754,7.51132,13,10,64,13,30,131
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/14/2016 - Barrett Benson,25,756,48,48,101,607,4.47339,11,16,56,10,25,156
84e62cde-4aaa-4da8-b1b4-e845d29177e0,12/15/2016 - Barrett Benson,25,794,32,32,131,631,6.8125,7,4,43,10,49,146
