id,date,total_player_load
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/8/17,639.8105
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/9/17,503.46268
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/10/17,980.37498
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/11/17,369.08449
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/12/17,501.39222
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/13/17,930.63927
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/15/17,880.83753
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/16/17,219.74125
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/17/17,450.05392
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/18/17,608.60654
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/19/17,596.7917
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/21/17,691.81457
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/23/17,437.41866
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/24/17,644.05175
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/26/17,570.52459
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/27/17,809.65084
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/28/17,1031.31844
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/30/17,584.76926
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/1/17,1050.27531
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/3/17,820.17572
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/8/17,556.99276
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/10/17,585.49207
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/11/17,1003.55036
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/12/17,689.14131
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/13/17,367.00468
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/16/17,1084.76172
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/20/17,751.12695
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/21/17,526.0894
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/22/17,556.69827
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/26/17,803.25549
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/27/17,826.43319
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/29/17,518.70962
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/30/17,878.11214
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/31/17,336.88083
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/5/18,1077.9092
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/8/18,613.74413
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/12/18,735.56904
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/13/18,676.46909
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/16/18,691.2969
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/17/18,904.21259
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/20/18,1060.98865
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/22/18,534.41598
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/23/18,962.04871
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/26/18,616.23149
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/28/18,428.99447
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/29/18,851.21159
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/30/18,14.94808
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/31/18,42.62822
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/1/18,1256.96878
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/3/18,588.84171
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/4/18,619.78059
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/8/18,797.5387
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/9/18,209.54247
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/10/18,832.06951
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/13/18,1433.62418
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/15/18,429.63362
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/16/18,481.00858
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/17/18,811.77567
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/19/18,889.3664
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/22/18,930.77903
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/25/18,30.89745
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/28/18,446.01999
2af37014-378f-4f0b-a1f4-111cd6c2d419,3/1/18,960.10101
