id,date,total_player_load
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/28/18,406.311
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/29/18,552.6796
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/30/18,230.26033
6f8b7570-63e2-499a-85ac-e3cf1bd56022,1/31/18,488.58605
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/1/18,848.25424
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/3/18,546.81613
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/4/18,549.67306
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/5/18,465.50823
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/6/18,489.08628
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/8/18,709.23608
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/9/18,253.95554
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/10/18,595.26577
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/12/18,399.72097
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/13/18,1020.59244
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/15/18,514.13426
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/16/18,552.50233
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/17/18,681.95251
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/19/18,537.89954
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/21/18,265.90912
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/22/18,647.70718
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/24/18,454.66648
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/25/18,649.23578
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/27/18,458.19492
6f8b7570-63e2-499a-85ac-e3cf1bd56022,2/28/18,448.67988
6f8b7570-63e2-499a-85ac-e3cf1bd56022,3/1/18,719.49915
