id,date,jersey,average_duration,total_player_load,average_player_load,peak_player_load,player_load_per_minute
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/23/18,5,4:24:35,962.04871,962.04871,5.50014,3.63609
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/26/18,5,0:27:32,616.23149,154.05787,4.91701,5.59217
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/28/18,5,0:11:37,428.99447,42.89945,2.99773,3.69252
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/29/18,5,0:11:45,851.21159,65.47781,5.89505,5.57197
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/30/18,5,0:37:46,14.94808,4.98269,1.96496,0.1319
2af37014-378f-4f0b-a1f4-111cd6c2d419,1/31/18,5,0:13:32,42.62822,42.62822,2.61657,3.14626
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/1/18,5,0:16:17,1256.96878,89.78348,5.11706,5.51101
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/3/18,5,0:13:12,588.84171,65.42686,5.35623,4.95392
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/4/18,5,0:14:13,619.78059,56.34369,5.2735,3.9601
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/8/18,5,4:05:50,797.5387,797.5387,3.32843,3.24423
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/9/18,5,0:50:37,209.54247,209.54247,2.86818,4.13938
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/10/18,5,0:12:08,832.06951,64.00535,7.41012,5.27294
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/13/18,5,2:41:51,1433.62418,716.81209,4.77118,4.42883
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/15/18,5,0:21:48,429.63362,61.37623,5.58803,2.81436
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/16/18,5,0:13:33,481.00858,43.72805,4.43481,3.22471
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/17/18,5,0:13:36,811.77567,62.44428,6.72786,4.58976
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/19/18,5,0:12:23,889.3664,68.4128,5.19085,5.52116
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/22/18,5,0:12:15,930.77903,71.59839,4.95257,5.83744
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/25/18,5,3:50:05,30.89745,30.89745,2.65927,0.13429
2af37014-378f-4f0b-a1f4-111cd6c2d419,2/28/18,5,0:13:36,446.01999,49.55778,3.30643,3.64025
f7964398-11c7-4287-9578-2698d6240e00,6/20/17,11,0:10:47,590.81236,65.64582,7.33424,6.08321
f7964398-11c7-4287-9578-2698d6240e00,6/22/17,11,0:14:47,383.46891,76.69378,3.80947,5.18609
f7964398-11c7-4287-9578-2698d6240e00,6/27/17,11,0:13:26,635.09856,70.56651,4.31868,5.2509
f7964398-11c7-4287-9578-2698d6240e00,6/29/17,11,0:13:42,403.33314,67.22219,4.89413,4.90487
f7964398-11c7-4287-9578-2698d6240e00,6/30/17,11,0:14:06,300.45999,60.092,4.05284,4.25965
f7964398-11c7-4287-9578-2698d6240e00,7/6/17,11,0:13:53,703.67597,78.18622,6.21722,5.63116
f7964398-11c7-4287-9578-2698d6240e00,7/11/17,11,0:14:32,260.9041,65.22602,3.51358,4.48472
f7964398-11c7-4287-9578-2698d6240e00,7/17/17,11,0:13:23,712.78473,71.27847,4.64653,5.32326
f7964398-11c7-4287-9578-2698d6240e00,7/18/17,11,0:21:13,766.75837,109.53691,3.91173,5.16166
f7964398-11c7-4287-9578-2698d6240e00,7/24/17,11,0:10:56,672.99301,61.18118,4.63562,5.59255
f7964398-11c7-4287-9578-2698d6240e00,7/25/17,11,0:13:19,546.63673,49.69425,3.41309,3.72795
f7964398-11c7-4287-9578-2698d6240e00,9/19/17,11,0:08:28,408.16127,40.81613,4.84972,4.82053
f7964398-11c7-4287-9578-2698d6240e00,9/20/17,11,0:08:54,342.50822,48.92975,5.23567,5.48801
f7964398-11c7-4287-9578-2698d6240e00,9/25/17,11,0:23:21,554.60928,110.92186,4.33628,4.74964
f7964398-11c7-4287-9578-2698d6240e00,9/26/17,11,3:14:47,587.89563,587.89563,7.72374,3.0182
f7964398-11c7-4287-9578-2698d6240e00,9/27/17,11,0:13:51,705.34359,70.53436,3.97738,5.08796
f7964398-11c7-4287-9578-2698d6240e00,9/29/17,11,0:13:32,926.4126,71.26251,5.64565,5.25984
f7964398-11c7-4287-9578-2698d6240e00,9/30/17,11,0:15:03,945.23654,72.7105,4.3839,4.83037
f7964398-11c7-4287-9578-2698d6240e00,10/2/17,11,0:15:05,876.05541,79.6414,4.20743,5.27631
f7964398-11c7-4287-9578-2698d6240e00,10/3/17,11,0:12:29,980.70809,89.15528,4.85078,7.13533
f7964398-11c7-4287-9578-2698d6240e00,10/5/17,11,0:10:10,688.23633,57.35303,4.94525,5.64109
f7964398-11c7-4287-9578-2698d6240e00,10/6/17,11,0:19:15,722.71737,103.24534,5.56261,5.36053
f7964398-11c7-4287-9578-2698d6240e00,10/9/17,11,0:14:55,933.54194,77.79516,4.57728,5.21155
f7964398-11c7-4287-9578-2698d6240e00,10/10/17,11,0:13:27,768.08398,69.82582,5.34428,5.18801
f7964398-11c7-4287-9578-2698d6240e00,10/12/17,11,0:17:18,947.25321,94.72532,4.32448,5.47087
f7964398-11c7-4287-9578-2698d6240e00,10/13/17,11,0:15:20,763.08707,95.38588,5.75452,6.2145
f7964398-11c7-4287-9578-2698d6240e00,10/16/17,11,0:10:40,471.11923,67.30275,6.09419,6.30765
f7964398-11c7-4287-9578-2698d6240e00,10/17/17,11,0:11:35,958.05899,73.69685,6.34911,6.35469
f7964398-11c7-4287-9578-2698d6240e00,10/18/17,11,0:10:31,708.9038,59.07532,5.50896,5.61623
f7964398-11c7-4287-9578-2698d6240e00,10/21/17,11,0:16:44,750.83765,93.85471,3.81146,5.60834
f7964398-11c7-4287-9578-2698d6240e00,10/23/17,11,0:16:39,905.52268,90.55227,4.76307,5.43495
f7964398-11c7-4287-9578-2698d6240e00,10/24/17,11,0:12:26,888.53632,68.34895,5.06245,5.49012
f7964398-11c7-4287-9578-2698d6240e00,10/25/17,11,0:26:58,644.84852,161.21213,4.62291,5.97816
f7964398-11c7-4287-9578-2698d6240e00,10/26/17,11,0:10:47,669.52548,55.79379,4.24684,5.167
f7964398-11c7-4287-9578-2698d6240e00,10/27/17,11,0:13:00,752.32519,68.3932,4.14361,5.25955
f7964398-11c7-4287-9578-2698d6240e00,10/28/17,11,0:10:11,939.61254,67.11518,6.04933,6.58026
f7964398-11c7-4287-9578-2698d6240e00,10/30/17,11,0:11:12,673.1111,56.09259,5.5142,5.00163
f7964398-11c7-4287-9578-2698d6240e00,10/31/17,11,0:15:58,694.42751,69.44275,4.899,4.3458
f7964398-11c7-4287-9578-2698d6240e00,11/1/17,11,0:20:11,980.07192,98.00719,3.85472,4.85396
f7964398-11c7-4287-9578-2698d6240e00,11/2/17,11,0:08:34,618.2707,47.55928,6.4462,5.54162
f7964398-11c7-4287-9578-2698d6240e00,11/4/17,11,0:14:05,650.44501,81.30563,4.59629,5.76671
f7964398-11c7-4287-9578-2698d6240e00,11/7/17,11,0:10:39,857.18064,57.14538,5.81283,5.36175
f7964398-11c7-4287-9578-2698d6240e00,11/8/17,11,0:13:52,767.00233,69.72748,3.97225,5.02485
f7964398-11c7-4287-9578-2698d6240e00,11/9/17,11,0:12:18,585.59267,53.2357,4.67103,4.3227
f7964398-11c7-4287-9578-2698d6240e00,11/10/17,11,0:13:49,697.33679,53.64129,5.63405,3.87804
f7964398-11c7-4287-9578-2698d6240e00,11/11/17,11,0:16:38,585.51771,83.64539,6.01829,5.0277
f7964398-11c7-4287-9578-2698d6240e00,11/12/17,11,0:12:54,660.16398,50.78184,5.26045,3.93552
f7964398-11c7-4287-9578-2698d6240e00,11/13/17,11,0:11:58,682.76793,52.52061,5.92708,4.38327
f7964398-11c7-4287-9578-2698d6240e00,11/14/17,11,0:28:39,220.6071,220.6071,3.46507,7.69828
f7964398-11c7-4287-9578-2698d6240e00,11/15/17,11,0:13:42,921.2279,70.86368,7.73856,5.16963
f7964398-11c7-4287-9578-2698d6240e00,11/16/17,11,0:14:37,261.61124,65.40281,3.97068,4.47071
f7964398-11c7-4287-9578-2698d6240e00,11/17/17,11,0:13:28,606.49361,60.64936,3.61531,4.50009
f7964398-11c7-4287-9578-2698d6240e00,11/18/17,11,0:10:14,424.30818,35.35902,4.65171,3.45106
f7964398-11c7-4287-9578-2698d6240e00,11/19/17,11,0:11:44,493.07478,44.82498,4.57246,3.81785
f7964398-11c7-4287-9578-2698d6240e00,11/21/17,11,0:19:03,1290.37897,92.16993,6.77411,4.83799
f7964398-11c7-4287-9578-2698d6240e00,11/22/17,11,0:21:56,1385.25908,115.43826,5.00875,5.26202
f7964398-11c7-4287-9578-2698d6240e00,11/23/17,11,0:14:27,686.12197,62.37472,4.8885,4.31242
f7964398-11c7-4287-9578-2698d6240e00,11/24/17,11,0:10:53,912.03273,50.66849,7.3395,4.65233
f7964398-11c7-4287-9578-2698d6240e00,11/26/17,11,0:15:53,781.95843,71.08713,4.95018,4.4729
f7964398-11c7-4287-9578-2698d6240e00,11/27/17,11,0:18:41,928.30067,92.83007,4.52864,4.96549
f7964398-11c7-4287-9578-2698d6240e00,11/28/17,11,0:11:42,776.32049,45.66591,4.68284,3.90045
f7964398-11c7-4287-9578-2698d6240e00,11/29/17,11,0:22:38,489.59313,122.39828,5.0217,5.40544
f7964398-11c7-4287-9578-2698d6240e00,11/30/17,11,0:14:07,667.0347,51.31036,4.69361,3.63456
f7964398-11c7-4287-9578-2698d6240e00,12/1/17,11,0:13:07,671.53897,47.96707,4.62202,3.65265
f7964398-11c7-4287-9578-2698d6240e00,12/2/17,11,0:24:48,354.21004,177.10502,4.26242,7.14133
f7964398-11c7-4287-9578-2698d6240e00,12/3/17,11,0:12:58,585.49181,45.03783,4.20786,3.47164
f7964398-11c7-4287-9578-2698d6240e00,12/6/17,11,0:16:16,885.63124,88.56312,5.58494,5.44235
f7964398-11c7-4287-9578-2698d6240e00,12/8/17,11,0:20:28,692.07925,115.34654,5.44133,5.63172
f7964398-11c7-4287-9578-2698d6240e00,12/11/17,11,0:13:18,1260.7453,66.35502,6.73405,4.9891
f7964398-11c7-4287-9578-2698d6240e00,12/12/17,11,0:13:02,882.42389,80.22035,8.58951,6.15501
f7964398-11c7-4287-9578-2698d6240e00,12/13/17,11,0:09:29,457.60253,57.20032,4.97853,6.02398
f7964398-11c7-4287-9578-2698d6240e00,12/14/17,11,0:12:12,585.78749,73.22344,4.01502,5.99868
f7964398-11c7-4287-9578-2698d6240e00,12/16/17,11,4:29:03,1093.29846,1093.29846,7.34021,4.06355
f7964398-11c7-4287-9578-2698d6240e00,12/18/17,11,0:12:30,716.96072,65.17825,5.39357,5.21017
f7964398-11c7-4287-9578-2698d6240e00,12/19/17,11,0:12:44,860.6987,66.20759,7.28336,5.1938
f7964398-11c7-4287-9578-2698d6240e00,12/20/17,11,4:27:02,849.48053,849.48053,5.57193,3.18118
f7964398-11c7-4287-9578-2698d6240e00,12/21/17,11,0:18:03,634.13074,79.26634,4.35843,4.3886
f7964398-11c7-4287-9578-2698d6240e00,12/22/17,11,0:09:41,583.45709,44.88131,4.99078,4.62877
f7964398-11c7-4287-9578-2698d6240e00,12/26/17,11,2:43:37,903.83313,903.83313,8.10294,5.52409
f7964398-11c7-4287-9578-2698d6240e00,12/27/17,11,0:14:19,955.25746,86.84159,4.85908,6.05946
f7964398-11c7-4287-9578-2698d6240e00,12/28/17,11,0:18:41,979.16224,108.7958,6.38981,5.82055
f7964398-11c7-4287-9578-2698d6240e00,12/29/17,11,0:18:40,648.44544,81.05568,4.27002,4.34182
f7964398-11c7-4287-9578-2698d6240e00,12/30/17,11,0:13:04,830.33803,63.87216,6.66511,4.88674
f7964398-11c7-4287-9578-2698d6240e00,12/31/17,11,0:13:02,359.95302,44.99413,4.79104,3.44931
f7964398-11c7-4287-9578-2698d6240e00,1/1/18,11,0:21:01,810.2113,90.02348,6.40697,4.28049
f7964398-11c7-4287-9578-2698d6240e00,1/2/18,11,0:13:59,960.36583,64.02439,5.04676,4.57583
f7964398-11c7-4287-9578-2698d6240e00,1/5/18,11,0:13:38,970.43283,60.65205,6.76213,4.44342
f7964398-11c7-4287-9578-2698d6240e00,1/7/18,11,0:28:02,573.55374,114.71075,10.35111,4.09151
f7964398-11c7-4287-9578-2698d6240e00,1/8/18,11,0:14:35,719.78062,65.4346,5.53684,4.48638
f7964398-11c7-4287-9578-2698d6240e00,1/10/18,11,0:14:46,846.71406,65.13185,5.29416,4.40614
f7964398-11c7-4287-9578-2698d6240e00,1/12/18,11,0:17:47,855.81489,106.97686,4.81557,6.01492
f7964398-11c7-4287-9578-2698d6240e00,1/13/18,11,0:15:20,998.49965,90.7727,3.94983,5.9153
f7964398-11c7-4287-9578-2698d6240e00,1/16/18,11,0:20:04,929.67697,103.29744,5.61193,5.14659
f7964398-11c7-4287-9578-2698d6240e00,1/17/18,11,0:12:55,783.52015,60.27078,4.86186,4.66242
f7964398-11c7-4287-9578-2698d6240e00,1/18/18,11,1:09:46,348.86377,348.86377,4.2945,5.00016
f7964398-11c7-4287-9578-2698d6240e00,1/19/18,11,0:17:33,662.78554,66.27855,4.99841,3.77303
f7964398-11c7-4287-9578-2698d6240e00,1/20/18,11,4:41:37,1015.77863,1015.77863,5.35412,3.60695
f7964398-11c7-4287-9578-2698d6240e00,1/22/18,11,0:15:09,713.8537,71.38537,4.49274,4.70928
f7964398-11c7-4287-9578-2698d6240e00,1/23/18,11,4:24:35,884.21155,884.21155,4.36881,3.3419
f7964398-11c7-4287-9578-2698d6240e00,1/26/18,11,0:26:44,722.46659,144.49332,4.81693,5.40493
f7964398-11c7-4287-9578-2698d6240e00,1/27/18,11,0:13:40,741.84271,61.82023,4.49441,4.52056
f7964398-11c7-4287-9578-2698d6240e00,1/28/18,11,0:11:37,509.01839,50.90184,6.57768,4.38132
f7964398-11c7-4287-9578-2698d6240e00,1/29/18,11,0:11:45,546.97557,42.07504,7.24414,3.58046
f7964398-11c7-4287-9578-2698d6240e00,1/30/18,11,0:37:46,454.06958,151.35653,5.13165,4.0068
f7964398-11c7-4287-9578-2698d6240e00,1/31/18,11,0:15:07,513.01247,64.12656,4.74729,4.23878
f7964398-11c7-4287-9578-2698d6240e00,2/1/18,11,0:16:17,891.39667,63.67119,4.71145,3.90821
f7964398-11c7-4287-9578-2698d6240e00,2/3/18,11,0:13:12,604.10482,67.12276,4.65841,5.08233
f7964398-11c7-4287-9578-2698d6240e00,2/4/18,11,0:14:13,716.38699,65.12609,5.13341,4.57737
f7964398-11c7-4287-9578-2698d6240e00,2/5/18,11,0:13:44,765.25789,69.5689,6.34934,5.05966
f7964398-11c7-4287-9578-2698d6240e00,2/6/18,11,0:13:03,505.7305,42.14421,4.02413,3.22738
f7964398-11c7-4287-9578-2698d6240e00,2/8/18,11,4:04:25,1110.07019,1110.07019,3.91083,4.54171
f7964398-11c7-4287-9578-2698d6240e00,2/9/18,11,0:50:37,292.68655,292.68655,3.61807,5.78184
f7964398-11c7-4287-9578-2698d6240e00,2/10/18,11,0:12:08,752.71428,57.9011,5.8574,4.77005
f7964398-11c7-4287-9578-2698d6240e00,2/12/18,11,0:13:11,499.12402,49.9124,3.9376,3.78134
f7964398-11c7-4287-9578-2698d6240e00,2/13/18,11,2:41:51,1462.83325,731.41663,4.91491,4.51906
f7964398-11c7-4287-9578-2698d6240e00,2/15/18,11,0:21:48,892.09283,127.44183,5.77829,5.84375
f7964398-11c7-4287-9578-2698d6240e00,2/16/18,11,0:13:33,812.09864,73.82715,4.27752,5.44436
f7964398-11c7-4287-9578-2698d6240e00,2/17/18,11,0:13:36,1105.01481,85.00114,5.15989,6.24773
f7964398-11c7-4287-9578-2698d6240e00,2/19/18,11,0:12:23,989.33935,76.10303,6.81184,6.14179
f7964398-11c7-4287-9578-2698d6240e00,2/22/18,11,0:12:15,851.81375,65.52413,4.84955,5.3422
f7964398-11c7-4287-9578-2698d6240e00,2/24/18,11,0:14:27,659.28844,73.25427,3.73856,5.06453
f7964398-11c7-4287-9578-2698d6240e00,2/25/18,11,3:51:24,1123.48767,1123.48767,6.4188,4.85518
f7964398-11c7-4287-9578-2698d6240e00,2/27/18,11,0:27:10,799.38432,133.23072,5.62396,4.90193
f7964398-11c7-4287-9578-2698d6240e00,2/28/18,11,0:13:36,647.97595,71.99733,3.89184,5.28853
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/21/16,12,0:09:56,572.02243,38.13483,4.29461,3.83267
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/23/16,12,0:09:11,476.54014,43.32183,5.73016,4.71296
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/24/16,12,0:21:51,550.9581,55.09581,5.79144,2.52032
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/27/16,12,0:10:41,493.97352,44.90668,5.49606,4.20277
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/29/16,12,0:08:11,519.50736,43.29228,5.87724,5.2887
0c25034b-847c-44f5-b0cd-6a419ddd47ce,6/30/16,12,0:07:13,444.35816,40.3962,4.65281,5.58888
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/5/16,12,0:10:09,545.67477,45.4729,6.32766,4.4746
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/6/16,12,0:08:56,314.27062,34.91896,2.82937,3.90401
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/11/16,12,0:08:03,442.19632,34.0151,5.31509,4.22263
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/12/16,12,0:08:48,456.1699,41.46999,5.60303,4.70556
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/13/16,12,0:08:36,263.26163,37.6088,3.26237,4.37038
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/18/16,12,0:07:52,484.02117,40.3351,6.608,5.12514
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/19/16,12,0:08:49,429.39522,39.03593,5.31008,4.42292
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/20/16,12,0:10:14,332.47137,47.49591,3.37173,4.63753
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/25/16,12,0:09:58,549.30259,49.9366,5.91511,5.00735
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/26/16,12,0:08:51,385.25946,48.15743,4.90039,5.43971
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/27/16,12,0:10:42,509.077,56.56411,3.02545,5.28448
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/28/16,12,0:17:16,528.02512,88.00419,6.63006,5.09394
0c25034b-847c-44f5-b0cd-6a419ddd47ce,7/29/16,12,0:07:38,520.44521,37.17466,3.56747,4.86164
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/15/16,12,0:06:44,514.95801,34.33053,6.21896,5.09316
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/16/16,12,2:03:51,478.27866,478.27866,5.62795,3.86176
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/17/16,12,0:09:07,591.03164,49.25264,4.98499,5.39609
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/19/16,12,5:33:13,2.80668,2.80668,1.20962,0.00842
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/20/16,12,0:14:43,446.89079,55.86135,7.1139,3.79208
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/22/16,12,0:10:38,539.34836,49.03167,7.53899,4.60517
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/24/16,12,0:08:45,488.92006,44.44728,6.17933,5.07051
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/26/16,12,0:10:28,534.84,41.14154,0,3.92834
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/28/16,12,0:09:06,567.56137,56.75614,4.45691,6.23177
0c25034b-847c-44f5-b0cd-6a419ddd47ce,9/30/16,12,0:09:17,949.88614,52.77145,4.97399,5.68333
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/1/16,12,0:09:50,774.02888,48.37681,4.84657,4.91205
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/3/16,12,0:13:15,741.71732,74.17173,5.81746,5.59578
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/4/16,12,0:13:05,645.25899,53.77158,4.06534,4.10924
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/6/16,12,0:11:31,729.57468,56.12113,6.01241,4.86969
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/7/16,12,0:09:42,637.34743,53.11229,4.56088,5.47052
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/10/16,12,0:12:18,832.09778,64.00752,8.11218,5.19804
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/11/16,12,0:11:09,759.79509,63.31626,6.13325,5.67403
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/12/16,12,0:12:25,780.55217,70.95929,5.95852,5.71342
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/14/16,12,0:12:43,812.4122,54.16081,4.07437,4.25598
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/15/16,12,0:14:54,753.03668,83.67074,7.68626,5.61073
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/17/16,12,0:10:02,522.63803,43.55317,4.30118,4.33822
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/18/16,12,0:08:50,662.50436,41.40652,6.24792,4.68707
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/20/16,12,0:06:54,708.75767,37.30304,5.6815,5.40031
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/21/16,12,0:07:36,587.534,34.56082,4.56508,4.53921
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/22/16,12,0:16:56,738,105.42857,0,6.22303
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/24/16,12,0:10:09,635.61823,52.96819,6.45982,5.2185
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/25/16,12,0:09:57,732.31605,48.82107,6.23225,4.90247
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/27/16,12,0:09:58,686.50965,49.0364,8.11587,4.9174
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/28/16,12,0:10:44,636.58748,48.96827,3.5672,4.55972
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/29/16,12,0:26:18,905.37738,113.17217,6.31623,4.30275
0c25034b-847c-44f5-b0cd-6a419ddd47ce,10/31/16,12,0:08:32,658.29262,47.0209,9.07686,5.50221
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/1/16,12,0:08:39,545.77811,38.98415,5.20176,4.50089
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/2/16,12,0:10:58,657.75084,46.9822,4.71852,4.28409
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/3/16,12,0:08:16,590.98279,36.93642,3.70673,4.46732
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/4/16,12,0:11:59,563.82205,56.38221,5.82348,4.69917
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/7/16,12,0:07:57,672.05766,48.00412,6.27662,6.02777
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/8/16,12,0:16:48,683.7282,68.37282,4.00915,4.06763
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/9/16,12,0:09:46,781.03063,52.06871,5.50434,5.33075
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/10/16,12,0:07:26,614.36693,36.13923,3.82627,4.85184
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/11/16,12,0:11:59,730.79195,56.21477,6.368,4.6893
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/12/16,12,0:09:18,357.96726,39.77414,4.52977,4.27351
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/13/16,12,0:07:05,595.32012,29.76601,3.29953,4.20099
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/14/16,12,0:12:52,646.99317,49.76871,5.76332,3.86458
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/15/16,12,0:12:39,330.48074,55.08012,3.29011,4.34848
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/16/16,12,0:13:21,736.37089,43.31593,4.66404,3.24394
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/19/16,12,0:11:59,552.79282,46.06607,3.60137,3.8424
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/20/16,12,0:09:02,609.11226,38.06952,3.29773,4.20851
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/21/16,12,0:11:29,942.02447,52.33469,6.44965,4.55378
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/22/16,12,0:12:19,511.66853,42.63904,4.02656,3.458
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/24/16,12,0:07:38,579.39653,36.21228,3.72897,4.73706
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/25/16,12,0:40:00,2.78994,2.78994,2.55719,0.06975
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/27/16,12,0:10:13,716.84556,47.7897,5.05364,4.67457
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/28/16,12,0:12:50,500.51173,38.5009,4.27993,2.99709
0c25034b-847c-44f5-b0cd-6a419ddd47ce,11/30/16,12,0:09:01,566.67815,47.22318,5.03174,5.22975
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/1/16,12,0:10:19,587.83129,48.98594,5.7207,4.74529
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/2/16,12,0:07:23,612.37218,38.27326,3.50056,5.18315
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/3/16,12,0:13:27,622.05983,47.85076,8.2423,3.55467
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/6/16,12,0:09:05,724.5865,51.75618,3.7907,5.69098
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/7/16,12,0:08:53,513.23076,42.76923,4.09386,4.81402
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/9/16,12,0:08:46,745.63005,43.86059,3.70825,4.99887
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/10/16,12,0:07:03,629.62824,34.97935,3.26054,4.95234
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/11/16,12,0:13:12,698.70283,53.74637,5.35633,4.06657
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/13/16,12,0:06:21,606.42167,30.32108,5.80196,4.77466
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/14/16,12,0:12:59,547.13748,42.0875,4.99611,3.23751
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/15/16,12,0:19:25,566.69275,94.44879,3.91944,4.86221
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/16/16,12,0:05:44,508.92621,29.93684,3.19048,5.20768
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/17/16,12,0:12:31,1180.89332,62.15228,5.72631,4.96176
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/19/16,12,0:07:54,631.21276,42.08085,4.31482,5.32164
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/20/16,12,0:12:46,822.56629,63.27433,5.64117,4.95523
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/21/16,12,0:16:18,455.24588,65.03513,3.47572,3.98822
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/22/16,12,0:13:41,710.74006,54.67231,5.07217,3.99293
0c25034b-847c-44f5-b0cd-6a419ddd47ce,12/25/16,12,0:10:10,720.69044,48.04603,5.86991,4.72249
